,tree,expresion,y_predict,mse,isValida
61,"
   _______________*______________
  /                              \
tan______                   ______/_
         \                 /        \
       ___-__          ___*_        sin__
      /      \        /     \            \
    cos       -     tan     cos           -
       \     / \       \       \         / \
        X   1   1       X       X       X   X
",(tan((log(X)-(1-1)))*((tan(X)*cos(X))/sin((X-X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6119,True
62,"
log______________
                 \
            ______*__
           /         \
        __*_          -
       /    \        / \
      -     log     X   X
     / \       \
    1   1       X
",log((((1-1)*log(X))*(X-X))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6119,True
63,"
log_
    \
    log_______
              \
            ___-__
           /      \
          **       +
         /  \     / \
        1    X   1   1
",log(log(((1**X)-(1+1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6119,True
64,"
cos______
         \
       ___-_
      /     \
    log     log_
       \        \
        X       sin
                   \
                    1
",cos((log(X)-log(log(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6119,True
65,"
   ____________________*_
  /                      \
log______                tan______
         \                        \
       ___**_                    __-_
      /      \                  /    \
    sin      sin__             -     log
       \          \           / \       \
        X          -         1   1       X
                  / \
                 X   X
",(log((cos(X)**sin((X-X))))*tan(((1-1)-log(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6119,True
66,"
log__________________
                     \
            __________*_
           /            \
       ___+_            sin_
      /     \               \
    cos     log_            log
       \        \              \
        1       sin             1
                   \
                    1
",log(((cos(1)+log(log(1)))*sin(log(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6119,True
67,"
                        __________*_
                       /            \
   ___________________+_            cos_
  /                     \               \
log_                    log_            log__
    \                       \                \
    tan______               log               -
             \                 \             / \
           ___*__               1           X   1
          /      \
        log       -
           \     / \
            1   X   X
",((log(tan((log(1)*(X-X))))+log(log(1)))*cos(log((X-1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6119,True
68,"
log_
    \
    log______
             \
            __/_
           /    \
          /     log
         / \       \
        1   1       X
",log(log(((1+1)/log(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6119,True
69,"
   ___________*______________
  /                          \
tan_                    ______/_
    \                  /        \
    tan_           ___*_        sin__
        \         /     \            \
        tan     tan     cos           -
           \       \       \         / \
            1       1       1       X   X
",(tan(tan(tan(1)))*((tan(1)*cos(1))/sin((X-X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6119,True
70,"
   _______________*______________
  /                              \
tan______                   ______/_
         \                 /        \
       ___-__          ___*_        tan__
      /      \        /     \            \
    log       -     tan     log           -
       \     / \       \       \         / \
        X   1   1       1       X       X   X
",(tan((log(X)-(1-1)))*((tan(1)*log(X))/sin((X-X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6119,True
71,"
                 ___________*_______________
                /                           \
        _______-_                     _______*_
       /         \                   /         \
   ___-__        sin__            __**__       log______
  /      \            \          /      \               \
tan       **           **       /        -             __/_
   \     /  \         /  \     / \      / \           /    \
    X   X    1       1    1   X   1    X   X         +     log
                                                    / \       \
                                                   1   1       1
",(((tan(X)-(X**1))-sin((1**1)))*(((X/1)**(X-X))*log(((1+1)/log(1))))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6119,True
72,"
            __________________*_______________
           /                                  \
   _______-_                             ______*_
  /         \                           /        \
log_        sin______               ___*__       cos_
    \                \             /      \          \
    tan             __/__         **       +         cos
       \           /     \       /  \     / \           \
        1         +       -     1    1   1   1           X
                 / \     / \
                X   X   1   1
",((log(tan(1))-sin(((X+X)/(1-1))))*(((1**1)*(1+1))*tan(cos(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6119,True
73,"
            _______________*_
           /                 \
   _______-______            tan_
  /              \               \
sin_           ___**__           log__
    \         /       \               \
    sin     cos        *               /
       \       \      / \             / \
        1       1    X   X           1   X
",((sin(sin(1))-(cos(1)**(X*X)))*tan(sin((1/X)))),"[np.float64(-0.2297), np.float64(-0.1695), np.float64(-0.0907), np.float64(0.0061), np.float64(0.103), np.float64(0.1449), np.float64(0.0766), np.float64(-0.1492), np.float64(0.012), np.float64(0.0382), np.float64(-0.0382), np.float64(-0.012), np.float64(0.1492), np.float64(-0.0766), np.float64(-0.1449), np.float64(-0.103), np.float64(-0.0061), np.float64(0.0907), np.float64(0.1695), np.float64(0.2297)]",0.627,True
74,"
                 ___________*_______________
                /                           \
        _______*_                     _______*_
       /         \                   /         \
   ___-__        sin__            __**__       sin__
  /      \            \          /      \           \
tan       **           **       /        -           *
   \     /  \         /  \     / \      / \         / \
    X   X    1       1    1   X   1    1   X       X   X
",(((tan(X)-(X**1))-sin((1**1)))*(((X/1)**(1-X))*sin((X*X)))),"[np.float64(-1.1771), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(-0.0001), np.float64(-0.0044), np.float64(-0.0216), np.float64(-0.0593), np.float64(-0.1205), np.float64(-0.2004), np.float64(-0.2842), np.float64(-0.3459), np.float64(-0.3473), np.float64(-0.239)]",,True
75,"
                __________*_
               /            \
        ______+_            sin_
       /        \               \
   ___-_        cos_            cos_
  /     \           \               \
tan     log         tan             log
   \       \           \               \
    X       1           1               X
",(((tan(X)-log(1))+cos(tan(1)))*sin(cos(log(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.0549, -0.0463, 0.0655, 0.2059, 0.3522, 0.503, 0.664, 0.8439, 1.056, 1.3218]",1.9469,True
76,"
   ___________**_______________
  /                            \
cos_                      ______-_
    \                    /        \
    tan__            ___+_        cos__
         \          /     \            \
          -        **     tan           +
         / \      /  \       \         / \
        X   1    1    1       1       X   X
",(cos(tan((X-1)))**(((1**1)+tan(1))-sin((X+X)))),"[0, 0, 0, 0, 0, 0, 0.0027, 0, 0, 0, 0.0148, 0.1544, 0.3693, 0.5728, 0.7314, 0.8433, 0.9178, 0.9648, 0.9912, 1.0]",2.0203,True
77,"
sin______
         \
       ___+_
      /     \
    log     log__
       \         \
        1         +
                 / \
                X   X
",sin((sin(1)+log((X+X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9871, -0.3062, 0.1983, 0.5108, 0.7085, 0.835, 0.9148, 0.9631, 0.9892, 0.9993]",2.0906,True
78,"
   ___-__________
  /              \
cos        _______-_
   \      /         \
    1   cos__       sin__
             \           \
              *           *
             / \         / \
            1   1       X   X
",(cos(1)-(cos((1*1))-sin((X+X)))),"[-0.9093, -0.9762, -1.0, -0.9796, -0.916, -0.8119, -0.672, -0.5024, -0.3106, -0.1051, 0.1051, 0.3106, 0.5024, 0.672, 0.8119, 0.916, 0.9796, 1.0, 0.9762, 0.9093]",2.1755,True
79,"
cos_
    \
    tan______
             \
           ___-_
          /     \
        sin     tan
           \       \
            X       1
",cos(tan((sin(X)-sin(1)))),"[-0.855, 0.66, 0.1429, -0.6792, 0.6562, -0.9099, -0.8488, -0.3911, 0.0178, 0.3201, 0.5344, 0.6854, 0.7918, 0.8667, 0.9189, 0.9544, 0.9775, 0.9913, 0.9981, 1.0]",2.193,True
80,"
cos_
    \
    tan______
             \
           ___+_
          /     \
        sin     cos_
           \        \
            X       cos
                       \
                        X
",cos(tan((sin(X)-cos(cos(X))))),"[0.098, 0.965, -0.7811, -0.3224, -0.9066, -0.3204, 0.1549, 0.4612, 0.6555, 0.7804, 0.8618, 0.9151, 0.9495, 0.9714, 0.9847, 0.9924, 0.9966, 0.9986, 0.9995, 0.9999]",2.2422,True
81,"
sin_
    \
    tan
       \
        X
",sin(sin(X)),"[-0.7456, -0.7033, -0.6518, -0.5908, -0.5202, -0.4405, -0.3524, -0.2572, -0.1566, -0.0526, 0.0526, 0.1566, 0.2572, 0.3524, 0.4405, 0.5202, 0.5908, 0.6518, 0.7033, 0.7456]",2.3969,True
82,"
   _______________-__________
  /                          \
tan______              _______-_
         \            /         \
       ___*_        cos__       sin__
      /     \            \           \
    sin     cos           *           **
       \       \         / \         /  \
        1       1       1   1       X    1
",(tan((sin(1)*cos(1)))-(cos((1*1))-sin((X**1)))),"[-0.893, -0.8315, -0.7615, -0.6836, -0.5986, -0.5077, -0.4116, -0.3116, -0.2087, -0.1041, 0.0011, 0.1057, 0.2086, 0.3086, 0.4047, 0.4956, 0.5806, 0.6585, 0.7285, 0.79]",2.4005,True
83,"
   _______________**__________
  /                           \
sin______               _______/______
         \             /              \
        __*_         cos_           ___+__
       /    \            \         /      \
      *     tan          cos     cos       **
     / \       \            \       \     /  \
    1   1       X            X       X   1    1
",(sin(((1+1)*tan(X)))**(cos(cos(X))/(cos(X)+(1**1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5433, 0.7249, 0.8244, 0.895, 0.9491, 0.9873, 0.9993, 0.9551, 0.7776, 0.1332]",2.5896,True
84,"
   _______________**__________
  /                           \
sin______               _______/______
         \             /              \
        __*_         cos_           ___**_
       /    \            \         /      \
      +     tan          cos     sin      cos
     / \       \            \       \        \
    1   1       X            X       1        1
",(sin(((1+1)*tan(X)))**(cos(cos(X))/(sin(1)**cos(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2622, 0.4956, 0.6592, 0.7903, 0.8973, 0.9745, 0.9986, 0.9176, 0.6384, 0.0331]",2.6755,True
85,"
log___________________
                      \
            ___________+_
           /             \
       ___**_            cos__
      /      \                \
    log      tan_              /
       \         \            / \
        1        log         1   1
                    \
                     X
",log(((sin(1)**tan(log(X)))+cos((1/1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4097, 0.0795, 0.9522, 0.6139, 0.5387, 0.5014, 0.4772, 0.4592, 0.4445, 0.432]",2.7217,True
86,"
sin_
    \
    sin_
        \
        log_
            \
            cos
               \
                1
",sin(sin(cos(cos(1)))),"[0.6862, 0.6862, 0.6862, 0.6862, 0.6862, 0.6862, 0.6862, 0.6862, 0.6862, 0.6862, 0.6862, 0.6862, 0.6862, 0.6862, 0.6862, 0.6862, 0.6862, 0.6862, 0.6862, 0.6862]",2.8038,True
87,"
   ___________+_
  /             \
sin_            log_
    \               \
    cos_            tan__
        \                \
        sin               **
           \             /  \
            1           1    1
",(sin(cos(sin(1)))+cos(tan((1**1)))),"[0.6315, 0.6315, 0.6315, 0.6315, 0.6315, 0.6315, 0.6315, 0.6315, 0.6315, 0.6315, 0.6315, 0.6315, 0.6315, 0.6315, 0.6315, 0.6315, 0.6315, 0.6315, 0.6315, 0.6315]",2.8196,True
88,"
cos_
    \
    tan______________
                     \
           ___________-_
          /             \
        sin_            sin
            \              \
            cos_            1
                \
                sin
                   \
                    1
",cos(tan((sin(cos(sin(1)))-sin(1)))),"[0.9743, 0.9743, 0.9743, 0.9743, 0.9743, 0.9743, 0.9743, 0.9743, 0.9743, 0.9743, 0.9743, 0.9743, 0.9743, 0.9743, 0.9743, 0.9743, 0.9743, 0.9743, 0.9743, 0.9743]",2.8196,True
89,"
sin_
    \
    tan
       \
        1
",sin(tan(1)),"[0.9999, 0.9999, 0.9999, 0.9999, 0.9999, 0.9999, 0.9999, 0.9999, 0.9999, 0.9999, 0.9999, 0.9999, 0.9999, 0.9999, 0.9999, 0.9999, 0.9999, 0.9999, 0.9999, 0.9999]",2.829,True
90,"
sin______
         \
       ___+_
      /     \
    log     log__
       \         \
        1         +
                 / \
                X   X
",sin((log(1)+log((X+X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.7773, -0.9139, -0.5987, -0.3007, -0.054, 0.1461, 0.3085, 0.441, 0.5496, 0.639]",2.83,True
91,"
cos_______________
                  \
            _______**______
           /               \
        __**__           ___-__
       /      \         /      \
      *        *      cos       **
     / \      / \        \     /  \
    1   1    1   1        X   X    X
",cos((((1*1)**(1-1))**(cos(X)-(X**X)))),"[0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403]",2.8591,True
92,"
   _______________-______
  /                      \
tan______              ___-_
         \            /     \
       ___*_        tan     sin__
      /     \          \         \
    sin     cos         X         **
       \       \                 /  \
        1       1               X    1
",(tan((sin(1)*cos(1)))-(sin(X)-sin((X**1)))),"[0.4888, 0.4888, 0.4888, 0.4888, 0.4888, 0.4888, 0.4888, 0.4888, 0.4888, 0.4888, 0.4888, 0.4888, 0.4888, 0.4888, 0.4888, 0.4888, 0.4888, 0.4888, 0.4888, 0.4888]",2.8888,True
93,"
            ________________**_
           /                   \
   _______**______             log______
  /               \                     \
sin__           ___**_                ___+_
     \         /      \              /     \
      /      tan      log          sin     tan_
     / \        \        \            \        \
    1   X        1        X            X       sin
                                                  \
                                                   1
",((sin((1/X))-(tan(1)**log(X)))**log((sin(X)+tan(sin(1))))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4085, 0.4429, 0.3439, 0.1708, 0, 0]",3.25,True
94,"
   _______________*_
  /                 \
log_                tan_
    \                   \
    log_                sin_
        \                   \
        cos_                log
            \                  \
            sin                 X
               \
                X
",(log(cos(cos(sin(X))))*tan(sin(log(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1217, 0.8567, 0.8287, 0.5835, 0.3819, 0.2404, 0.1431, 0.0764, 0.0309, -0.0]",3.3268,True
95,"
   ___________*_
  /             \
log_            tan_
    \               \
    cos_            sin_
        \               \
        cos             cos
           \               \
            1               X
",(log(cos(cos(1)))*tan(sin(log(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0305, 0.2206, 0.2254, 0.1717, 0.1242, 0.0879, 0.0597, 0.0367, 0.0171, -0.0]",3.3686,True
96,"
sin_
    \
    cos_
        \
        tan__
             \
              **
             /  \
            1    X
",sin(cos(tan((1**X)))),"[0.0134, 0.0134, 0.0134, 0.0134, 0.0134, 0.0134, 0.0134, 0.0134, 0.0134, 0.0134, 0.0134, 0.0134, 0.0134, 0.0134, 0.0134, 0.0134, 0.0134, 0.0134, 0.0134, 0.0134]",3.4135,True
97,"
   ________________-______________
  /                               \
tan______                    ______/__________
         \                  /                 \
       ___/__            __-__          _______-______
      /      \          /     \        /              \
    log       **       /       /     sin__          ___**_
       \     /  \     / \     / \         \        /      \
        1   X    1   1   X   1   X         /     tan      log
                                          / \       \        \
                                         1   X       1        X
",(tan((log(1)/(X**1)))-(((1/X)-(1/X))+(sin((1/X))-(tan(1)**log(X))))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, np.float64(0.1214), np.float64(0.3913), np.float64(1.1654), np.float64(0.2281), np.float64(-0.1394), np.float64(-0.2028), np.float64(-0.1488), np.float64(-0.0535), np.float64(0.0528), np.float64(0.1585)]",3.4229,True
98,"
log______
         \
        __**_
       /     \
      *      tan_
     / \         \
    X   X        sin
                    \
                     1
",log(((X*X)-tan(sin(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.4348,True
99,"
sin_
    \
    log_
        \
        cos______
                 \
               ___+__
              /      \
            tan       *
               \     / \
                X   X   X
",sin(log(cos((log(X)+(X*X))))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9331, -0.4171, -0.1429, -0.0225, -0.0039, -0.0767, -0.2563, -0.5775]",4.0568,True
