,tree,expresion,y_predict,mse,isValida
10,"
sin_
    \
    sin_
        \
        cos__
             \
              +
             / \
            1   X
",sin(sin(cos((1+X)))),"[1.0, 0.9982439195715164, 0.9928878742646413, 0.9835806479936782, 0.9697954166300816, 0.9508297480024585, 0.9258056018965668, 0.8938449380981649, 0.8538941083501624, 0.8051628764597418, 0.7471244182983581, 0.6796031258231627, 0.6033014312055492, 0.5194485907454561, 0.430239704978488, 0.3381332865045219, 0.24637808411625248, 0.15778382649925363, 0.07498463429625074, 0.0]",,False
11,"
cos______________
                 \
            ______/_______
           /              \
       ___-_            ___**__
      /     \          /       \
    cos     cos       **        *
       \       \     /  \      / \
        1       X   X    1    1   X
",cos(((cos(1)-cos(X))/((X**1)**(1*X)))),"[1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.21061547148503665, 0.018068887634104913, 0.0, 0.11575381140598572, 0.3139469226425747, 0.5381140598531905, 0.7408243929983058, 0.8904573687182384, 0.9751552795031059, 1.0]",,False
12,"
                _______________*_______________
               /                               \
        ______+______                     ______/______
       /             \                   /             \
    __-__           __+__            ___-__           __/__
   /     \         /     \          /      \         /     \
  *       -       +       **       **       +       /       +
 / \     / \     / \     /  \     /  \     / \     / \     / \
1   1   1   1   1   X   1    X   X    1   X   1   1   X   1   1
",((((1*1)-(1-1))+((1+X)+(1**X)))*(((X**1)-(X+1))/((1/X)/(1+1)))),"[np.float64(1.0), np.float64(0.9806083333333334), np.float64(0.957525), np.float64(0.9307500000000001), np.float64(0.900275), np.float64(0.8661166666666666), np.float64(0.8282583333333333), np.float64(0.7867000000000001), np.float64(0.7414583333333334), np.float64(0.6925166666666667), np.float64(0.6398916666666666), np.float64(0.5835666666666667), np.float64(0.5235416666666667), np.float64(0.4598333333333333), np.float64(0.39242499999999997), np.float64(0.3213333333333333), np.float64(0.24653333333333335), np.float64(0.16805000000000003), np.float64(0.08587499999999999), np.float64(0.0)]",,False
13,"
   ___________+__________
  /                      \
cos_               _______/_
    \             /         \
    sin__       cos__       cos_
         \           \          \
          /           +         sin
         / \         / \           \
        1   X       1   X           X
",(cos(sin((1/X)))+(cos((1+X))/cos(sin(X)))),"[1.0, 0.93143852054021, 0.8592066255705614, 0.7913039386381818, 0.7422238953461014, 0.7413768763822879, 0.8168556773798881, 0.7261305350336456, 0.767540351042304, 0.7206719683779587, 0.6789798127146958, 0.6414286386522988, 0.5129170391981553, 0.512070020234342, 0.33899581196179, 0.23485953602183432, 0.17086254764481676, 0.1178297491882735, 0.062444120276692876, 0.0]",,False
14,"
   ________________**_
  /                   \
sin______             sin_
         \                \
       ___-__             sin__
      /      \                 \
    sin       **                *
       \     /  \              / \
        X   1    X            X   X
",(sin((sin(X)-(1**X)))**sin(sin((X*X)))),"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,False
15,"
cos_______________
                  \
            _______/______
           /              \
        __/__            __*_
       /     \          /    \
      +       **       -     sin
     / \     /  \     / \       \
    X   X   X    X   1   X       X
",cos((((X+X)/(X**X))/((1-X)*sin(X)))),"[0.3731, nan, nan, nan, nan, nan, nan, nan, nan, nan, -0.7804, -0.9987, -0.7248, -0.0324, 0.789, 0.8175, -0.8596, 0.9865, 0.49, None]",,False
16,"
                ______________**_
               /                 \
        ______*______            cos_______
       /             \                     \
    __+_           ___/_                 ___*_
   /    \         /     \               /     \
  +     cos     sin     sin            **     cos
 / \       \       \       \          /  \       \
1   X       1       X       1        X    X       X
",((((1+X)+cos(1))*(sin(X)/sin(1)))**cos(((X**X)*cos(X)))),"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",,False
17,"
sin_
    \
    cos_
        \
        cos_
            \
            sin
               \
                X
",sin(cos(cos(sin(X)))),"[1.0, 0.8943808532778357, 0.772632674297607, 0.6373569198751302, 0.4958376690946932, 0.3558792924037461, 0.22684703433923037, 0.11862643080124889, 0.04058272632674312, 0.0, 0.0, 0.04058272632674312, 0.11862643080124889, 0.22684703433923037, 0.3558792924037461, 0.4958376690946932, 0.6373569198751302, 0.772632674297607, 0.8943808532778357, 1.0]",,False
18,"
sin_
    \
    sin_
        \
        cos_
            \
            sin
               \
                X
",sin(sin(cos(sin(X)))),"[0.0, 0.1672705314009659, 0.333937198067633, 0.49214975845410647, 0.6340579710144928, 0.7554347826086957, 0.8538647342995169, 0.9275362318840579, 0.9758454106280193, 1.0, 1.0, 0.9758454106280193, 0.9275362318840579, 0.8538647342995169, 0.7554347826086957, 0.6340579710144928, 0.49214975845410647, 0.333937198067633, 0.1672705314009659, 0.0]",,False
19,"
cos______________
                 \
            ______*______
           /             \
        __*_           ___+__
       /    \         /      \
      *     cos     sin       *
     / \       \       \     / \
    1   1       X       1   X   X
",cos((((1*1)*cos(X))*(sin(1)+(X*X)))),"[0.2043506921555703, 0.023071852340145402, 0.0, 0.09426499670402165, 0.2597231377719181, 0.4574818721160184, 0.652603823335531, 0.8180619644034274, 0.9373764007910346, 1.0, 1.0, 0.9373764007910346, 0.8180619644034274, 0.652603823335531, 0.4574818721160184, 0.2597231377719181, 0.09426499670402165, 0.0, 0.023071852340145402, 0.2043506921555703]",,False
20,"
                 __________+__________
                /                     \
        _______-_               _______**_
       /         \             /          \
   ___**__       cos_        sin__        cos__
  /       \          \            \            \
sin        /         sin           *            **
   \      / \           \         / \          /  \
    1    X   1           X       1   X        X    1
",(((sin(1)**(X/1))-cos(sin(X)))+(sin((1*X))**cos((X**1)))),"[np.complex128(0.4301173730239208+0.591011920301378j), np.complex128(0.23817363910368666+0.4841976403606891j), np.complex128(0.1015883644168125+0.3498190986027622j), np.complex128(0.022220609138805407+0.21254767266798577j), np.complex128(-0.007555465395902985+0.0920791427253939j), np.complex128(0j), np.complex128(0.0316767225115829-0.06041661513688045j), np.complex128(0.07696566412688317-0.09236998831189717j), np.complex128(0.12947773269953394-0.102795502573625j), np.complex128(0.18660489200725655-0.1002110612569166j), np.complex128(0.24969474189823976-0.0925733381016881j), np.complex128(0.32264208757976354-0.08357302893088318j), np.complex128(0.40575304565367365-0.07331872411473885j), np.complex128(0.49693722775557836-0.06206833765123271j), np.complex128(0.592734680730623-0.05024876167494839j), np.complex128(0.6888925454926316-0.038384717767978284j), np.complex128(0.7812300453128213-0.026992033926277602j), np.complex128(0.8657826505345875-0.016559857387390093j), np.complex128(0.9394508197900394-0.007470612355213582j), np.complex128(1+0j)]",,False
21,"
                ___________-_
               /             \
        ______**_            sin_
       /         \               \
   ___/__        cos_            sin_
  /      \           \               \
sin       +          sin             sin
   \     / \            \               \
    1   1   X            X               X
",(((sin(1)/(1+X))**cos(sin(X)))-sin(sin(sin(X)))),"[np.float64(nan), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",,False
22,"
   ____________/___________
  /                        \
sin_                ________*______
    \              /               \
    sin__        cos__           ___**__
         \            \         /       \
          **           **     sin        **
         /  \         /  \       \      /  \
        1    X       X    1       1    1    X
",(sin(sin((1**X)))/(cos((X**1))*(sin(1)**(1**X)))),"[np.float64(1.0), np.float64(0.7025375315530756), np.float64(0.4928922545502857), np.float64(0.3403746512554803), np.float64(0.22758070944599446), np.float64(0.1440148797661752), np.float64(0.08303440945927994), np.float64(0.04038793676099374), np.float64(0.013285505513484801), np.float64(0.0), np.float64(0.0), np.float64(0.013285505513484801), np.float64(0.04038793676099374), np.float64(0.08303440945927994), np.float64(0.1440148797661752), np.float64(0.22758070944599446), np.float64(0.3403746512554803), np.float64(0.4928922545502857), np.float64(0.7025375315530756), np.float64(1.0)]",,False
23,"
                ________________-______________
               /                               \
        ______*_______                    ______/_______
       /              \                  /              \
    __+_            ___*__           ___+__           ___*__
   /    \          /      \         /      \         /      \
  *     cos       **       **     cos       /       **       *
 / \       \     /  \     /  \       \     / \     /  \     / \
X   X       1   1    X   X    1       1   X   1   1    1   1   X
",((((X*X)+cos(1))*((1**X)*(X**1)))-((cos(1)+(X/1))/((1**1)*(1*X)))),"[np.float64(0.45115851990778727), np.float64(0.47090024616105963), np.float64(0.4885613253624038), np.float64(0.5048694955651937), np.float64(0.5208260071113194), np.float64(0.5380182081037783), np.float64(0.5594645020122689), np.float64(0.592442269370531), np.float64(0.6627740007033174), np.float64(1.0), np.float64(0.0), np.float64(0.3372259992966827), np.float64(0.407557730629469), np.float64(0.44053549798773106), np.float64(0.4619817918962216), np.float64(0.4791739928886805), np.float64(0.4951305044348064), np.float64(0.5114386746375962), np.float64(0.5290997538389404), np.float64(0.5488414800922127)]",,False
24,"
sin__________
             \
       _______/______
      /              \
    cos__          ___*_
         \        /     \
          -     sin     sin
         / \       \       \
        X   X       X       1
",sin((cos((X-X))/(sin(X)*sin(1)))),"[0.0057062769045950375, 0.0, 0.0021023125437981687, 0.023225548102913204, 0.08719591550705777, 0.2441685854439884, 0.5788367203924317, 0.9953949344278706, 0.02122334568024827, 0.7821103213534888, 0.21788967864651118, 0.9787766543197517, 0.004605065572129335, 0.42116327960756833, 0.7558314145560117, 0.9128040844929421, 0.9767744518970868, 0.9978976874562018, 1.0, 0.994293723095405]",,False
25,"
                ______________/__________
               /                         \
        ______*______              _______-_
       /             \            /         \
    __/_           ___+_        cos_        sin__
   /    \         /     \           \            \
  /     cos     cos     sin         sin           /
 / \       \       \       \           \         / \
X   1       1       X       1           X       X   X
",((((X/1)/cos(1))*(cos(X)+sin(1)))/(cos(sin(X))-sin((X/X)))),"[np.float64(0.5509283862175933), np.float64(0.5648778912689014), np.float64(0.5947739220551703), np.float64(0.7059347814261385), np.float64(0.0), np.float64(0.4059471952442523), np.float64(0.45529595797713346), np.float64(0.4754251732703994), np.float64(0.4872507298348683), np.float64(0.496022696364983), np.float64(0.503977303635017), np.float64(0.5127492701651317), np.float64(0.5245748267296005), np.float64(0.5447040420228665), np.float64(0.5940528047557476), np.float64(1.0), np.float64(0.29406521857386153), np.float64(0.4052260779448296), np.float64(0.4351221087310985), np.float64(0.44907161378240673)]",,False
26,"
sin______________
                 \
            ______/_
           /        \
        __+__       sin_
       /     \          \
      /       /         sin
     / \     / \           \
    1   X   X   1           1
",sin((((1/X)+(X/1))/sin(sin(1)))),"[0.2353748806112703, 0.24426934097421205, 0.27638490926456544, 0.3443170964660936, 0.47098853868194845, 0.6906041069723018, 1.0, 0.9420367717287488, 0.1068529130850048, 0.25668576886341926, 0.7433142311365808, 0.8931470869149952, 0.05796322827125117, 0.0, 0.30939589302769815, 0.5290114613180515, 0.6556829035339065, 0.7236150907354345, 0.755730659025788, 0.7646251193887297]",,False
27,"
            __________*_
           /            \
   _______/_            cos_______
  /         \                     \
sin__       sin__               ___*__
     \           \             /      \
      *           -           **       *
     / \         / \         /  \     / \
    1   1       X   X       1    X   X   1
",((sin((1*1))/sin((X-X)))*cos(((1**X)*(X*1)))),"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,False
28,"
sin_
    \
    sin_
        \
        sin_
            \
            sin
               \
                X
",sin(sin(sin(sin(X)))),"[0.0, 0.01991714467813896, 0.04580943275971956, 0.07879222434671773, 0.12006054811982157, 0.17049075844486936, 0.23048119821542387, 0.2995538559592097, 0.3762746972594009, 0.4581739961759082, 0.5418260038240917, 0.6237253027405991, 0.7004461440407902, 0.7695188017845761, 0.8295092415551307, 0.8799394518801784, 0.9212077756532822, 0.9541905672402805, 0.9800828553218609, 1.0]",,False
29,"
cos______________
                 \
            ______*_
           /        \
       ___*__       sin_
      /      \          \
    cos       /         sin
       \     / \           \
        1   1   1           X
",cos(((cos(1)*(1/1))*sin(sin(X)))),"[0.0, 0.11041405269761505, 0.23462986198243338, 0.37139272271016266, 0.5131744040150558, 0.651191969887076, 0.7779171894604762, 0.8845671267252183, 0.959849435382684, 1.0, 1.0, 0.959849435382684, 0.8845671267252183, 0.7779171894604762, 0.651191969887076, 0.5131744040150558, 0.37139272271016266, 0.23462986198243338, 0.11041405269761505, 0.0]",,False
30,"
cos_
    \
    cos_
        \
        cos__
             \
              *
             / \
            1   1
",cos(cos(cos((1*1)))),"[0.6543, 0.6543, 0.6543, 0.6543, 0.6543, 0.6543, 0.6543, 0.6543, 0.6543, 0.6543, 0.6543, 0.6543, 0.6543, 0.6543, 0.6543, 0.6543, 0.6543, 0.6543, 0.6543, 0.6543]",,False
31,"
   ___________-_
  /             \
cos_            sin_
    \               \
    cos_            cos_
        \               \
        sin             cos
           \               \
            1               X
",(cos(cos(sin(1)))-sin(cos(cos(X)))),"[0.0, 0.13117476131174763, 0.2731423827314238, 0.4192611041926111, 0.5624740556247406, 0.6953092569530926, 0.8107098381070984, 0.9028642590286425, 0.967206309672063, 1.0, 1.0, 0.967206309672063, 0.9028642590286425, 0.8107098381070984, 0.6953092569530926, 0.5624740556247406, 0.4192611041926111, 0.2731423827314238, 0.13117476131174763, 0.0]",,False
32,"
sin______________
                 \
            ______*_
           /        \
        __/_        cos__
       /    \            \
      +     cos           +
     / \       \         / \
    X   X       X       X   X
",sin((((X+X)/cos(X))*cos((X+X)))),"[1.0, 0.7908454227113557, 0.5091545772886443, 0.32616308154077045, 0.23636818409204602, 0.20870435217608804, 0.22376188094047023, 0.2728364182091046, 0.3502751375687844, 0.44767383691845924, 0.5523261630815408, 0.6497248624312155, 0.7271635817908955, 0.7762381190595298, 0.7912956478239119, 0.7636318159079539, 0.6738369184592296, 0.4908454227113557, 0.2091545772886443, 0.0]",,False
33,"
sin_______________
                  \
            _______**______
           /               \
       ___**_            ___-__
      /      \          /      \
    sin      cos      cos       *
       \        \        \     / \
        X        X        1   1   1
",sin(((sin(X)**cos(X))**(cos(1)-(1*1)))),"[None, None, None, None, None, None, None, None, None, None, -0.6617, 0.7349, 0.9696, 0.9998, 0.9816, 0.9524, 0.9237, 0.8989, 0.8791, 0.8643]",,False
34,"
sin_
    \
    cos_
        \
        sin_
            \
            sin
               \
                X
",sin(cos(sin(sin(X)))),"[0.0, 0.12089201877934244, 0.25586854460093883, 0.3990610328638495, 0.5428403755868546, 0.6795774647887325, 0.8004694835680749, 0.8973004694835683, 0.96537558685446, 1.0, 1.0, 0.96537558685446, 0.8973004694835683, 0.8004694835680749, 0.6795774647887325, 0.5428403755868546, 0.3990610328638495, 0.25586854460093883, 0.12089201877934244, 0.0]",,False
35,"
cos______________
                 \
            ______**______
           /              \
       ___-__           ___**_
      /      \         /      \
    cos       *      sin      sin
       \     / \        \        \
        X   X   X        1        X
",cos(((cos(X)-(X*X))**(sin(1)**sin(X)))),"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,False
36,"
                _______________*_
               /                 \
        ______**______           cos_
       /              \              \
    __-_            ___-_            sin__
   /    \          /     \                \
  +     sin      sin     cos               /
 / \       \        \       \             / \
1   1       1        1       X           1   1
",((((1+1)-sin(1))**(sin(1)-cos(X)))*cos(sin((1/1)))),"[1.0, 0.8087912087912078, 0.6351648351648362, 0.4791208791208802, 0.3450549450549438, 0.23076923076922984, 0.14065934065933985, 0.07032967032966993, 0.02417582417582396, 0.0, 0.0, 0.02417582417582396, 0.07032967032966993, 0.14065934065933985, 0.23076923076922984, 0.3450549450549438, 0.4791208791208802, 0.6351648351648362, 0.8087912087912078, 1.0]",,False
37,"
cos__________
             \
       _______**______
      /               \
    sin_             __*_
        \           /    \
        sin        /     cos
           \      / \       \
            1    1   X       1
",cos((sin(sin(1))**((1/X)*cos(1)))),"[0.6813198287563955, 0.6706693118930771, 0.6567296648219693, 0.6377780098151822, 0.610577425080923, 0.5684974417876162, 0.49566670147227737, 0.34624621488984025, 0.0, 0.5124778114232015, 1.0, 0.9660123211861751, 0.9243500052208415, 0.8941213323587763, 0.8726114649681529, 0.856844523337162, 0.8448365876579303, 0.8354912811945284, 0.8279732692910098, 0.821812676203404]",,False
38,"
sin_______________
                  \
            _______**______
           /               \
        __+__            ___-__
       /     \          /      \
      -       **      sin       /
     / \     /  \        \     / \
    X   1   1    1        1   X   X
",sin((((X-1)+(1**1))**(sin(1)-(X/X)))),"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,False
39,"
   ________________-______________
  /                               \
cos______                    ______/______
         \                  /             \
        __-__           ___-__          ___-__
       /     \         /      \        /      \
      *       **     cos       -     cos       +
     / \     /  \       \     / \       \     / \
    X   X   1    X       X   X   X       1   1   X
",(cos(((X*X)-(1**X)))-((cos(X)-(X-X))/(cos(1)-(1+X)))),"[np.float64(0.8526757638843709), np.float64(0.8464668314791923), np.float64(0.8363354693904105), np.float64(0.8175758462906338), np.float64(0.7682066337041615), np.float64(0.0), np.float64(1.0), np.float64(0.9273577949818923), np.float64(0.9046310151150435), np.float64(0.8932798234771105), np.float64(0.8864487780018651), np.float64(0.8819543837963263), np.float64(0.8788749918678029), np.float64(0.87674300088912), np.float64(0.8752751393316417), np.float64(0.8742653915381778), np.float64(0.8735389152733503), np.float64(0.8729195129356145), np.float64(0.8722228547264329), np.float64(0.8712456357209464)]",,False
40,"
                 __________-_
                /            \
        _______-_            sin______
       /         \                    \
   ___**_        sin_               ___+__
  /      \           \             /      \
sin      sin         cos         sin       *
   \        \           \           \     / \
    1        X           1           X   1   X
",(((sin(1)**sin(X))-sin(cos(1)))-sin((sin(X)+(1*X)))),"[0.9916788385783206, 1.0, 0.995175496835303, 0.9753906077103527, 0.9394060107112822, 0.8870446598503962, 0.8190590005753995, 0.737529323241712, 0.6453768866463063, 0.546540964015403, 0.4454919665383083, 0.34696587438587173, 0.2553888372504758, 0.17461160536449344, 0.10773248351259239, 0.056566193068649594, 0.021909440977293845, 0.003452396760058438, 0.0, 0.009649006329394078]",,False
41,"
cos_
    \
    sin_
        \
        sin_
            \
            sin
               \
                X
",cos(sin(sin(sin(X)))),"[0.0, 0.08818181818181853, 0.19545454545454555, 0.31909090909090915, 0.4563636363636364, 0.5995454545454544, 0.7381818181818178, 0.8599999999999999, 0.9513636363636362, 1.0, 1.0, 0.9513636363636362, 0.8599999999999999, 0.7381818181818178, 0.5995454545454544, 0.4563636363636364, 0.31909090909090915, 0.19545454545454555, 0.08818181818181853, 0.0]",,False
42,"
                ______________+_
               /                \
        ______+______           cos_
       /             \              \
    __*_            __/_            cos__
   /    \          /    \                \
  /     cos       -     sin               *
 / \       \     / \       \             / \
X   X       1   1   1       X           1   X
",((((X/X)*cos(1))+((1-1)/sin(X)))+cos(cos((1*X)))),"[np.float64(1.0), np.float64(0.8509965200885797), np.float64(0.6978804175893706), np.float64(0.5472951597595694), np.float64(0.4055678582726983), np.float64(0.27839291363492535), np.float64(0.17083201518506755), np.float64(0.08668142992723785), np.float64(0.029104713698196394), np.float64(0.0), np.float64(0.0), np.float64(0.029104713698196394), np.float64(0.08668142992723785), np.float64(0.17083201518506755), np.float64(0.27839291363492535), np.float64(0.4055678582726983), np.float64(0.5472951597595694), np.float64(0.6978804175893706), np.float64(0.8509965200885797), np.float64(1.0)]",,False
43,"
sin_
    \
    cos______
             \
            __*__
           /     \
          -       +
         / \     / \
        1   X   1   X
",sin(cos(((1-X)*(1+X)))),"[1.0, 0.9664718548139034, 0.8769609350968932, 0.7465395262996001, 0.5902799138726547, 0.4260227622270072, 0.27099354044909274, 0.14149492463857286, 0.048292832974469534, 0.0, 0.0, 0.048292832974469534, 0.14149492463857286, 0.27099354044909274, 0.4260227622270072, 0.5902799138726547, 0.7465395262996001, 0.8769609350968932, 0.9664718548139034, 1.0]",,False
44,"
cos_
    \
    sin_
        \
        sin__
             \
              -
             / \
            1   X
",cos(sin(sin((1-X)))),"[0.11420863309352525, 0.06444844124700229, 0.029076738609112834, 0.007793764988009732, 0.0, 0.005695443645083971, 0.024880095923261313, 0.05785371702637885, 0.10551558752997604, 0.1678657074340529, 0.2449040767386091, 0.3357314148681055, 0.4376498800959233, 0.5473621103117505, 0.6591726618705035, 0.7664868105515589, 0.8612110311750599, 0.9358513189448442, 0.9835131894484413, 1.0]",,False
45,"
cos______________
                 \
            ______*_
           /        \
        __-_        cos_
       /    \           \
      *     cos         cos
     / \       \           \
    X   X       X           X
",cos((((X*X)-cos(X))*cos(cos(X)))),"[0.4657142857142859, 0.9421428571428572, 1.0, 0.8428571428571427, 0.6142857142857148, 0.3957142857142857, 0.2235714285714285, 0.10500000000000032, 0.0328571428571432, 0.0, 0.0, 0.0328571428571432, 0.10500000000000032, 0.2235714285714285, 0.3957142857142857, 0.6142857142857148, 0.8428571428571427, 1.0, 0.9421428571428572, 0.4657142857142859]",,False
46,"
   ___________+___________
  /                       \
cos_               ________*_
    \             /          \
    sin__       cos__        sin__
         \           \            \
          /           **           -
         / \         /  \         / \
        1   1       1    1       X   X
",(cos(sin((1/1)))+(cos((1**1))*sin((X-X)))),"[0.6664, 0.6664, 0.6664, 0.6664, 0.6664, 0.6664, 0.6664, 0.6664, 0.6664, 0.6664, 0.6664, 0.6664, 0.6664, 0.6664, 0.6664, 0.6664, 0.6664, 0.6664, 0.6664, 0.6664]",,False
47,"
cos______________
                 \
            ______**______
           /              \
        __/__           ___*_
       /     \         /     \
      /       *      sin     sin
     / \     / \        \       \
    1   1   1   1        X       X
",cos((((1/1)/(1*1))**(sin(X)*sin(X)))),"[0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403]",,False
