,tree,expresion,y_predict,mse,isValida
14,"
sin__________
             \
       _______/_
      /         \
    sin_        sin_
        \           \
        cos         sin
           \           \
            X           1
",sin((sin(cos(X))/sin(sin(1)))),"[0.0, 0.265168539325843, 0.47490636704119854, 0.6374531835205993, 0.759925093632959, 0.8505617977528093, 0.9149812734082399, 0.9591760299625467, 0.9868913857677905, 1.0, 1.0, 0.9868913857677905, 0.9591760299625467, 0.9149812734082399, 0.8505617977528093, 0.759925093632959, 0.6374531835205993, 0.47490636704119854, 0.265168539325843, 0.0]",,False
15,"
             __________-______________
            /                         \
   ________*_                    ______-______
  /          \                  /             \
cos__        cos_           ___+__           __**_
     \           \         /      \         /     \
      **         cos     sin       -       *      sin
     /  \           \       \     / \     / \        \
    X    X           X       X   X   X   X   X        1
",((cos((X**X))*cos(cos(X)))-((sin(X)+(X-X))-((X*X)**sin(1)))),"[np.float64(1.0), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(0.014713143082847827), np.float64(0.005974128567196602), np.float64(0.0), np.float64(0.0025673940949936), np.float64(0.01456502419275206), np.float64(0.035351041769527), np.float64(0.06359237681445641), np.float64(0.09721536486619926), np.float64(0.13345511997630094), np.float64(0.16910239952601955)]",,False
16,"
                _______________-_
               /                 \
        ______+______            cos______
       /             \                    \
   ___*__          ___**_                __-__
  /      \        /      \              /     \
cos       -     sin      cos           *       *
   \     / \       \        \         / \     / \
    X   1   X       X        X       1   X   X   1
",(((cos(X)*(1-X))+(sin(X)**cos(X)))-cos(((1*X)-(X*1)))),"[np.complex128(-0.6199784918091604+0.7331147073225474j), np.complex128(-0.5158513201362559+0.4410101233096323j), np.complex128(-0.2911413356458923+0.1837747126232357j), np.complex128(-0+0j), np.complex128(0.3011855795757631-0.09916242550377317j), np.complex128(0.5670632001736737-0.12584344642950687j), np.complex128(0.7707697384433103-0.10445074177740858j), np.complex128(0.9043537751359824-0.06243480220912281j), np.complex128(0.97471710813617-0.022997796406009522j), np.complex128(0.999209884256704-0.0007049412970989398j), np.complex128(1-0j), np.complex128(0.9943929464887579-0.011266070007363384j), np.complex128(0.9868584683330262-0.026404851579757888j), np.complex128(0.978973549332842-0.04224776252761262j), np.complex128(0.9709134099104314-0.058442738163197415j), np.complex128(0.9625028296435684-0.07534184317424245j), np.complex128(0.9532161472655736-0.094001271623938j), np.complex128(0.9430533627764471-0.11442102351228407j), np.complex128(0.9325401374428681-0.13554490477609038j), np.complex128(0.922990624431534-0.1547324302573811j)]",,False
17,"
sin_
    \
    cos_
        \
        cos__
             \
              -
             / \
            X   1
",sin(cos(cos((X-1)))),"[0.8498929990828492, 0.9137878324671355, 0.9605625191073066, 0.989299908284928, 1.0, 0.9920513604402322, 0.966065423417915, 0.9220421889330478, 0.8605930907979212, 0.7832467135432587, 0.6924487924182207, 0.5912564964842555, 0.48456129623968225, 0.37725466218281883, 0.2748394986242738, 0.18281870987465626, 0.10608376643228389, 0.047997554264750976, 0.012228676245796401, 0.0]",,False
18,"
   ________________-_
  /                  \
sin_______           cos______
          \                   \
        ___*_               ___**_
       /     \             /      \
      **     sin         sin      cos
     /  \       \           \        \
    1    1       1           X        X
",(sin(((1**1)*sin(1)))-cos((sin(X)**cos(X)))),"[None, None, None, None, None, None, None, None, None, None, -0.253, -0.2415, -0.2175, -0.1809, -0.1332, -0.0776, -0.0187, 0.0387, 0.0902, 0.1326]",,False
19,"
   _________________+_
  /                   \
sin_______            sin______
          \                    \
        ___*__               ___*_
       /      \             /     \
      **       **         cos     sin
     /  \     /  \           \       \
    X    1   X    X           X       1
",(sin(((X**1)*(X**X)))+sin((cos(X)*sin(1)))),"[1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.13531689423272858, 0.24515997554513957, 0.34481353168942314, 0.44283676380680675, 0.544324434481353, 0.6531485632769515, 0.7699205217036885, 0.8903607091909516, 1.0]",,False
20,"
   ___________**__________
  /                       \
cos_                _______+______
    \              /              \
    sin__        cos_           ___**_
         \           \         /      \
          /          cos     sin      cos
         / \            \       \        \
        X   X            X       X        X
",(cos(sin((X/X)))**(cos(cos(X))+(sin(X)**cos(X)))),"[None, None, None, None, None, None, None, None, None, None, 0.7857, 0.7491, 0.7107, 0.6715, 0.6329, 0.5964, 0.563, 0.5335, 0.5084, 0.4878]",,False
21,"
cos_
    \
    sin______
             \
           ___-__
          /      \
        sin       +
           \     / \
            X   X   1
",cos(sin((sin(X)-(X+1)))),"[1.0, 0.8435266084193801, 0.7212073073868148, 0.6282764098490861, 0.5607625099285146, 0.5138999205718823, 0.4837172359015087, 0.4670373312152499, 0.45909451945988844, 0.45750595710881636, 0.45750595710881636, 0.4551231135822082, 0.4471803018268468, 0.4305003971405879, 0.40190627482128655, 0.3574265289912632, 0.2954725972994441, 0.21445591739475792, 0.11596505162827597, 0.0]",,False
22,"
                  __________-__________
                 /                     \
         _______-_               _______**_
        /         \             /          \
    ___**_        sin__       cos__        cos_
   /      \            \           \           \
  **      cos           -           +          cos
 /  \        \         / \         / \            \
X    1        1       X   X       X   X            X
",((((X**1)**cos(1))-sin((X-X)))-(cos((X+X))**cos(cos(X)))),"[np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj)]",,False
23,"
sin__________
             \
       _______+______
      /              \
    cos_           ___**_
        \         /      \
        sin     sin      sin
           \       \        \
            1       X        1
",sin((cos(sin(1))+(sin(X)**sin(1)))),"[None, None, None, None, None, None, None, None, None, None, 0.6818, 0.7689, 0.8351, 0.8865, 0.9257, 0.9546, 0.9749, 0.988, 0.9957, 0.9992]",,False
24,"
cos__________
             \
       _______-______
      /              \
    sin_           ___/__
        \         /      \
        sin     cos       +
           \       \     / \
            X       X   X   X
",cos((sin(sin(X))-(cos(X)/(X+X)))),"[0.9446917037555633, 0.969195379306896, 0.9895984397659648, 1.0, 0.9898984847727159, 0.9391908786317947, 0.8055208281242187, 0.4967745161774266, 0.007301095164274614, 0.0, 0.0, 0.007301095164274614, 0.4967745161774266, 0.8055208281242187, 0.9391908786317947, 0.9898984847727159, 1.0, 0.9895984397659648, 0.969195379306896, 0.9446917037555633]",,False
25,"
cos_______________
                  \
            _______/_
           /         \
       ___+__        sin__
      /      \            \
    sin       **           -
       \     /  \         / \
        1   1    1       X   1
",cos(((sin(1)+(1**1))/sin((X-1)))),"[-0.4389, -0.3632, -0.3104, -0.2788, -0.2674, -0.2758, -0.3041, -0.3536, -0.4256, -0.5218, -0.6422, -0.7818, -0.9206, -0.9997, -0.8658, -0.2055, 0.9381, -0.818, 0.245, None]",,False
26,"
             __________**_
            /             \
   ________+_             cos_
  /          \                \
sin__        sin__            sin_
     \            \               \
      **           *              sin
     /  \         / \                \
    X    X       1   X                X
",((sin((X**X))+sin((1*X)))**cos(sin(sin(X)))),"[None, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.8084, 0.8386, 0.9101, 0.9985, 1.0917, 1.1825, 1.2666, 1.342, 1.4083, 1.4658]",,False
27,"
sin_
    \
    cos_
        \
        cos_
            \
            sin
               \
                X
",sin(cos(cos(sin(X)))),"[1.0, 0.8943808532778357, 0.772632674297607, 0.6373569198751302, 0.4958376690946932, 0.3558792924037461, 0.22684703433923037, 0.11862643080124889, 0.04058272632674312, 0.0, 0.0, 0.04058272632674312, 0.11862643080124889, 0.22684703433923037, 0.3558792924037461, 0.4958376690946932, 0.6373569198751302, 0.772632674297607, 0.8943808532778357, 1.0]",,False
28,"
sin_
    \
    sin______
             \
           ___+_
          /     \
        cos     sin
           \       \
            X       1
",sin(sin((cos(X)+sin(1)))),"[0.5151515151515135, 0.8636363636363621, 1.0, 0.9797979797979764, 0.8484848484848486, 0.6565656565656558, 0.4343434343434305, 0.2323232323232287, 0.08080808080808297, 0.0, 0.0, 0.08080808080808297, 0.2323232323232287, 0.4343434343434305, 0.6565656565656558, 0.8484848484848486, 0.9797979797979764, 1.0, 0.8636363636363621, 0.5151515151515135]",,False
29,"
            __________+_______________
           /                          \
   _______*_                    _______**______
  /         \                  /               \
cos_        cos_           ___**_            ___**__
    \           \         /      \          /       \
    cos         cos     cos      sin      sin        /
       \           \       \        \        \      / \
        X           1       X        X        1    X   1
",((cos(cos(X))*cos(cos(1)))+((cos(X)**sin(X))**(sin(1)**(X/1)))),"[np.float64(1.0), np.float64(0.7020181048085706), np.float64(0.49962627688730177), np.float64(0.35669794867535926), np.float64(0.2538825678930321), np.float64(0.18038368906237015), np.float64(0.12922514741300556), np.float64(0.09583921601195912), np.float64(0.07657171331284765), np.float64(0.06834980483348546), np.float64(0.06826675525288585), np.float64(0.07333277966946254), np.float64(0.08064114276222904), np.float64(0.0875342579519973), np.float64(0.09127148907898008), np.float64(0.08961049746698771), np.float64(0.08072419234282865), np.float64(0.06328378041690877), np.float64(0.03645876588323216), np.float64(0.0)]",,False
30,"
cos__________
             \
       _______-_
      /         \
    cos_        sin__
        \            \
        sin           **
           \         /  \
            X       1    1
",cos((cos(sin(X))-sin((1**1)))),"[0.0, 0.4473684210526337, 0.7763157894736868, 0.967105263157891, 1.0, 0.9013157894736804, 0.7105263157894762, 0.49342105263157604, 0.3026315789473645, 0.19736842105263186, 0.19736842105263186, 0.3026315789473645, 0.49342105263157604, 0.7105263157894762, 0.9013157894736804, 1.0, 0.967105263157891, 0.7763157894736868, 0.4473684210526337, 0.0]",,False
31,"
sin__________
             \
       _______*______
      /              \
    cos_            __+__
        \          /     \
        cos       *       **
           \     / \     /  \
            X   X   1   X    X
",sin((cos(cos(X))*((X*1)+(X**X)))),"[0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.737218917011193, 0.7399919330442674, 0.762528990622164, 0.7966118785923162, 0.8389129777150347, 0.8861550872239589, 0.9337501260461833, 0.9747907633356862, 1.0, 0.9978824241201977]",,False
32,"
sin_______________
                  \
             ______+______
            /             \
        ___-__           __*_
       /      \         /    \
      **       *       -     cos
     /  \     / \     / \       \
    1    X   1   X   1   1       X
",sin((((1**X)-(1*X))+((1-1)*cos(X)))),"[0.9093, 0.948, 0.9762, 0.9936, 1.0, 0.9953, 0.9796, 0.9531, 0.916, 0.8687, 0.8119, 0.746, 0.672, 0.5904, 0.5024, 0.4087, 0.3106, 0.209, 0.1051, 0.0]",,False
33,"
sin______________
                 \
            ______/_
           /        \
        __*__       cos_
       /     \          \
      /       /         sin
     / \     / \           \
    X   1   1   1           X
",sin((((X/1)*(1/1))/cos(sin(X)))),"[0.0, 0.022957393483709305, 0.06746867167919801, 0.12406015037593987, 0.18561403508771931, 0.24761904761904766, 0.30771929824561406, 0.3651629072681704, 0.42020050125313285, 0.4735839598997494, 0.5264160401002506, 0.5797994987468672, 0.6348370927318296, 0.6922807017543859, 0.7523809523809523, 0.8143859649122807, 0.8759398496240601, 0.932531328320802, 0.9770426065162907, 1.0]",,False
34,"
cos___________
              \
       ________/______
      /               \
    cos__            __+_
         \          /    \
          **       /     cos
         /  \     / \       \
        X    1   1   1       X
",cos((cos((X**1))/((1/1)+cos(X)))),"[1.0, 0.7996742671009758, 0.620521172638435, 0.4641693811074913, 0.330618892508143, 0.21986970684039014, 0.13192182410423445, 0.0651465798045603, 0.022801302931595383, 0.0, 0.0, 0.022801302931595383, 0.0651465798045603, 0.13192182410423445, 0.21986970684039014, 0.330618892508143, 0.4641693811074913, 0.620521172638435, 0.7996742671009758, 1.0]",,False
35,"
                ________________/______________
               /                               \
        ______**______                    ______*______
       /              \                  /             \
   ___-__            __**_           ___/__          ___**__
  /      \          /     \         /      \        /       \
cos       /        -      sin     cos       *     cos        **
   \     / \      / \        \       \     / \       \      /  \
    1   1   X    1   X        1       1   X   1       1    1    X
",(((cos(1)-(1/X))**((1-X)**sin(1)))/((cos(1)/(X*1))*(cos(1)**(1**X)))),"[np.float64(0.0), np.float64(0.013303973686877536), np.float64(0.030118206359004616), np.float64(0.0509217884815596), np.float64(0.07629515657966261), np.float64(0.10697537290743422), np.float64(0.1439206183952312), np.float64(0.18853131132588283), np.float64(0.24322133058163425), np.float64(0.3143478381042759), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(1.0)]",,False
36,"
sin_
    \
    cos_
        \
        sin__
             \
              +
             / \
            1   1
",sin(cos(sin((1+1)))),"[0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764]",,False
37,"
cos__________
             \
       _______/_______
      /               \
    sin_            ___/_
        \          /     \
        cos       **     sin
           \     /  \       \
            1   1    X       1
",cos((sin(cos(1))/((1**X)/sin(1)))),"[0.9078, 0.9078, 0.9078, 0.9078, 0.9078, 0.9078, 0.9078, 0.9078, 0.9078, 0.9078, 0.9078, 0.9078, 0.9078, 0.9078, 0.9078, 0.9078, 0.9078, 0.9078, 0.9078, 0.9078]",,False
38,"
                __________/_
               /            \
        ______*_            cos_
       /        \               \
   ___+__       cos_            cos_
  /      \          \               \
sin       *         sin             cos
   \     / \           \               \
    1   X   X           1               1
",(((sin(1)+(X*X))*cos(sin(1)))/cos(cos(cos(1)))),"[np.float64(1.0), np.float64(0.7999409274392045), np.float64(0.6222309737127105), np.float64(0.466673230284533), np.float64(0.3333661514226641), np.float64(0.22221128285911187), np.float64(0.13330707886186866), np.float64(0.06665353943093433), np.float64(0.022250664566308906), np.float64(0.0), np.float64(0.0), np.float64(0.022250664566308906), np.float64(0.06665353943093433), np.float64(0.13330707886186866), np.float64(0.22221128285911187), np.float64(0.3333661514226641), np.float64(0.466673230284533), np.float64(0.6222309737127105), np.float64(0.7999409274392045), np.float64(1.0)]",,False
39,"
cos_
    \
    sin_
        \
        sin_
            \
            sin
               \
                1
",cos(sin(sin(sin(1)))),"[0.7786, 0.7786, 0.7786, 0.7786, 0.7786, 0.7786, 0.7786, 0.7786, 0.7786, 0.7786, 0.7786, 0.7786, 0.7786, 0.7786, 0.7786, 0.7786, 0.7786, 0.7786, 0.7786, 0.7786]",,False
40,"
cos_
    \
    cos______
             \
            __**_
           /     \
          *      sin
         / \        \
        X   X        1
",cos(cos(((X*X)**sin(1)))),"[1.0, 0.7570122912070594, 0.5316734951150329, 0.3441537976678221, 0.20233217774976373, 0.10494799873936336, 0.04569807752915209, 0.014812480302552906, 0.0025212732429877806, 0.0, 0.0, 0.0025212732429877806, 0.014812480302552906, 0.04569807752915209, 0.10494799873936336, 0.20233217774976373, 0.3441537976678221, 0.5316734951150329, 0.7570122912070594, 1.0]",,False
41,"
                 ______________*_
                /                \
        _______+______           cos_
       /              \              \
   ___**_           ___+_            cos__
  /      \         /     \                \
cos      sin     sin     sin               -
   \        \       \       \             / \
    1        X       1       X           X   1
",(((cos(1)**sin(X))+(sin(1)+sin(X)))*cos(cos((X-1)))),"[0.6544622425629292, 0.7755356771375075, 0.8726856667360101, 0.9434158518826709, 0.9860619929269816, 1.0, 0.985853962970668, 0.9452881214894945, 0.8803827751196169, 0.7948824630746827, 0.6927397545246516, 0.5791553983773664, 0.4599542334096108, 0.341793218223424, 0.23153734137715826, 0.13584356147285193, 0.06136883711254393, 0.014562096941959427, 0.0, 0.021635115456625685]",,False
42,"
sin_
    \
    sin______
             \
            __/__
           /     \
          -       +
         / \     / \
        1   X   1   X
",sin(sin(((1-X)/(1+X)))),"[None, -0.6824, 0.7163, -0.7266, -0.5409, 0.3288, 0.7364, 0.8359, 0.831, 0.781, 0.7056, 0.6169, 0.5234, 0.4308, 0.3425, 0.2605, 0.1853, 0.1171, 0.0555, 0.0]",,False
43,"
sin_
    \
    cos______
             \
            __/__
           /     \
          /       *
         / \     / \
        X   X   1   X
",sin(cos(((X/X)/(1*X)))),"[0.7998037291462218, 0.7442958783120708, 0.6652355250245339, 0.5510304219823356, 0.38910696761530916, 0.18253189401373895, 0.0, 0.04820902845927381, 1.0, 0.996626594700687, 0.996626594700687, 1.0, 0.04820902845927381, 0.0, 0.18253189401373895, 0.38910696761530916, 0.5510304219823356, 0.6652355250245339, 0.7442958783120708, 0.7998037291462218]",,False
44,"
cos_
    \
    sin______
             \
           ___+_
          /     \
        sin     cos
           \       \
            X       1
",cos(sin((sin(X)+cos(1)))),"[0.9017535971223022, 0.9368255395683452, 0.9680755395683454, 0.9905575539568345, 1.0, 0.9921312949640289, 0.9640287769784173, 0.9145683453237409, 0.8448741007194246, 0.7576438848920863, 0.6580485611510791, 0.5519334532374099, 0.44536870503597115, 0.3444244604316547, 0.2531474820143883, 0.17468525179856115, 0.11083633093525183, 0.061151079136690656, 0.02495503597122302, 0.0]",,False
45,"
   _______________/__________
  /                          \
cos______              _______-______
         \            /              \
        __*_        cos_            __**__
       /    \           \          /      \
      -     sin         sin       /        +
     / \       \           \     / \      / \
    X   X       1           1   1   1    1   1
",(cos(((X-X)*sin(1)))/(cos(sin(1))-((1/1)**(1+1)))),"[-2.9973, -2.9973, -2.9973, -2.9973, -2.9973, -2.9973, -2.9973, -2.9973, -2.9973, -2.9973, -2.9973, -2.9973, -2.9973, -2.9973, -2.9973, -2.9973, -2.9973, -2.9973, -2.9973, -2.9973]",,False
46,"
   ___________+__________
  /                      \
sin_               _______/______
    \             /              \
    sin__       sin__          ___*__
         \           \        /      \
          -           -     sin       *
         / \         / \       \     / \
        X   X       X   X       X   X   X
",(sin(sin((X-X)))+(sin((X-X))/(sin(X)*(X*X)))),"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",,False
47,"
cos_
    \
    cos_
        \
        cos_
            \
            cos
               \
                X
",cos(cos(cos(cos(X)))),"[1.0, 0.8436599423631128, 0.683717579250721, 0.5280979827089338, 0.3847262247838616, 0.2593659942363114, 0.15706051873198873, 0.07853025936599436, 0.026657060518732244, 0.0, 0.0, 0.026657060518732244, 0.07853025936599436, 0.15706051873198873, 0.2593659942363114, 0.3847262247838616, 0.5280979827089338, 0.683717579250721, 0.8436599423631128, 1.0]",,False
48,"
                 ______________**_
                /                 \
        _______-______            cos_
       /              \               \
    __-__           ___*_             cos__
   /     \         /     \                 \
  *       **     cos     sin                *
 / \     /  \       \       \              / \
1   X   1    1       X       X            1   X
",((((1*X)-(1**1))-(cos(X)*sin(X)))**cos(cos((1*X)))),"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",,False
49,"
   ___________*_
  /             \
sin_            cos_
    \               \
    cos_            cos_
        \               \
        cos             cos
           \               \
            X               X
",(sin(cos(cos(X)))*cos(cos(cos(X)))),"[0.9186851211072667, 0.9982698961937718, 1.0, 0.9221453287197231, 0.7785467128027687, 0.5916955017301038, 0.3927335640138407, 0.2110726643598623, 0.07266435986159231, 0.0, 0.0, 0.07266435986159231, 0.2110726643598623, 0.3927335640138407, 0.5916955017301038, 0.7785467128027687, 0.9221453287197231, 1.0, 0.9982698961937718, 0.9186851211072667]",,False
