,tree,expresion,y_predict,mse,isValida
10,"
            __________+_
           /            \
   _______*_            cos_______
  /         \                     \
cos_        cos__               ___-__
    \            \             /      \
    cos           *           **       +
       \         / \         /  \     / \
        X       1   X       1    1   1   X
",((cos(cos(X))*cos((1*X)))+cos(((1**1)-(1+X)))),"[0.0, 0.24136643643830505, 0.4429718125816687, 0.6066828448758634, 0.7354862796341236, 0.8334888930371477, 0.904984132910211, 0.9544521187231659, 0.9852529400784025, 1.0, 1.0, 0.9852529400784025, 0.9544521187231659, 0.904984132910211, 0.8334888930371477, 0.7354862796341236, 0.6066828448758634, 0.4429718125816687, 0.24136643643830505, 0.0]",,False
11,"
cos_
    \
    sin______
             \
           ___/_
          /     \
        cos     cos
           \       \
            X       1
",cos(sin((cos(X)/cos(1)))),"[1.0, 0.5440826052422557, 0.23351866560762494, 0.06036536934074702, 0.0, 0.017474185861794913, 0.07942811755361404, 0.15329626687847484, 0.21525019857029395, 0.25099285146942074, 0.25099285146942074, 0.21525019857029395, 0.15329626687847484, 0.07942811755361404, 0.017474185861794913, 0.0, 0.06036536934074702, 0.23351866560762494, 0.5440826052422557, 1.0]",,False
12,"
cos__________
             \
       _______**______
      /               \
    cos_            ___+__
        \          /      \
        cos      cos       +
           \        \     / \
            X        1   1   1
",cos((cos(cos(X))**(cos(1)+(1+1)))),"[0.0, 0.2687846696923853, 0.49016641452344956, 0.661623802319718, 0.7861825516893596, 0.8734241048915784, 0.931417044881493, 0.9687342410489159, 0.9904185577407967, 1.0, 1.0, 0.9904185577407967, 0.9687342410489159, 0.931417044881493, 0.8734241048915784, 0.7861825516893596, 0.661623802319718, 0.49016641452344956, 0.2687846696923853, 0.0]",,False
13,"
                __________-_
               /            \
        ______*_            cos______
       /        \                    \
   ___*_        sin__              ___/_
  /     \            \            /     \
sin     cos           +         cos     cos
   \       \         / \           \       \
    1       1       X   1           1       1
",(((sin(1)*cos(1))*sin((X+1)))-cos((cos(1)/cos(1)))),"[0.0, 0.10514738231412232, 0.20897492300923895, 0.31060272767267927, 0.4087109546854378, 0.5024197096348438, 0.5904091509018918, 0.6720193576770788, 0.7461504619445667, 0.8119225692916849, 0.8688957325120986, 0.9159700835899692, 0.953145622525297, 0.979762428508579, 0.99538055433348, 1.0, 0.993620765508139, 0.976242850857897, 0.9480862296524417, 0.9093708754949406]",,False
14,"
sin_
    \
    sin_______
              \
            ___/__
           /      \
          **       /
         /  \     / \
        1    X   1   X
",sin(sin(((1**X)/(1/X)))),"[0.0, 0.028366416309012876, 0.06290236051502145, 0.10380901287553651, 0.15115343347639487, 0.20460032188841204, 0.26368025751072965, 0.32752145922746784, 0.39498390557939916, 0.4647263948497854, 0.5352736051502146, 0.6050160944206008, 0.6724785407725322, 0.7363197424892705, 0.7953996781115881, 0.8488465665236051, 0.8961909871244635, 0.9370976394849786, 0.9716335836909871, 1.0]",,False
15,"
sin_
    \
    sin______
             \
           ___**__
          /       \
        sin        /
           \      / \
            1    1   1
",sin(sin((sin(1)**(1/1)))),"[0.6784, 0.6784, 0.6784, 0.6784, 0.6784, 0.6784, 0.6784, 0.6784, 0.6784, 0.6784, 0.6784, 0.6784, 0.6784, 0.6784, 0.6784, 0.6784, 0.6784, 0.6784, 0.6784, 0.6784]",,False
16,"
   ___________-_
  /             \
sin_            cos_
    \               \
    cos_            cos_
        \               \
        sin             sin
           \               \
            X               1
",(sin(cos(sin(X)))-cos(cos(sin(1)))),"[0.0, 0.1540880503144654, 0.31266846361185985, 0.4667565139263252, 0.6100628930817611, 0.7358490566037736, 0.8396226415094339, 0.9191374663072777, 0.9730458221024259, 1.0, 1.0, 0.9730458221024259, 0.9191374663072777, 0.8396226415094339, 0.7358490566037736, 0.6100628930817611, 0.4667565139263252, 0.31266846361185985, 0.1540880503144654, 0.0]",,False
17,"
            _______________*__________
           /                          \
   _______/_______              _______-______
  /               \            /              \
sin_            ___-_        cos__          ___-__
    \          /     \            \        /      \
    sin       **     cos           +     cos       *
       \     /  \       \         / \       \     / \
        X   X    1       1       1   X       1   X   X
",((sin(sin(X))/((X**1)-cos(1)))*(cos((1+X))-(cos(1)-(X*X)))),"[np.float64(0.8283630470016208), np.float64(0.807131280388979), np.float64(0.7851586015281316), np.float64(0.7628849270664506), np.float64(0.7409122482056032), np.float64(0.7199583236860385), np.float64(0.7009029868025006), np.float64(0.6847418383885159), np.float64(0.6725862468163927), np.float64(0.6657096550127345), np.float64(0.6658254225515166), np.float64(0.6755730493169716), np.float64(0.7009029868025006), np.float64(0.7614031025700394), np.float64(1.0), np.float64(0.0), np.float64(0.4885853206760825), np.float64(0.5836073165084511), np.float64(0.6380875202593193), np.float64(0.6811067376707571)]",,False
18,"
   _______________+______________
  /                              \
sin______                   ______-_
         \                 /        \
       ___+__          ___-_        cos_
      /      \        /     \           \
    sin       -     sin     sin         cos
       \     / \       \       \           \
        X   X   X       X       X           X
",(sin((sin(X)+(X-X)))+((sin(X)-sin(X))-cos(cos(X)))),"[0.0, 0.059692513368983915, 0.12653743315508023, 0.19913101604278077, 0.2762700534759358, 0.35641711229946516, 0.4380347593582888, 0.5193850267379678, 0.5988636363636363, 0.6745320855614974, 0.7448529411764706, 0.8082219251336897, 0.8633021390374332, 0.9091577540106951, 0.9453208556149731, 0.9717914438502674, 0.9889705882352942, 0.9979278074866309, 1.0, 0.9968582887700533]",,False
19,"
   ___________*___________
  /                       \
sin_               ________*_
    \             /          \
    cos__       sin__        sin__
         \           \            \
          *           **           /
         / \         /  \         / \
        1   X       1    1       1   1
",(sin(cos((1*X)))*(sin((1**1))*sin((1/1)))),"[0.0, 0.21852012115967107, 0.4076157507572477, 0.5677196019039376, 0.6996971008221549, 0.8048463868455213, 0.8853310255300733, 0.9437472955430549, 0.9813933362180871, 1.0, 1.0, 0.9813933362180871, 0.9437472955430549, 0.8853310255300733, 0.8048463868455213, 0.6996971008221549, 0.5677196019039376, 0.4076157507572477, 0.21852012115967107, 0.0]",,False
20,"
   ___________*_
  /             \
cos_            cos_
    \               \
    sin__           sin__
         \               \
          +               /
         / \             / \
        X   X           1   1
",(cos(sin((X+X)))*cos(sin((1/1)))),"[0.1625908790482486, 0.04362194315928634, 0.0, 0.03734302709847995, 0.15102445472571058, 0.3251817580964972, 0.5333773959021811, 0.7399206873760741, 0.9068076668869794, 1.0, 1.0, 0.9068076668869794, 0.7399206873760741, 0.5333773959021811, 0.3251817580964972, 0.15102445472571058, 0.03734302709847995, 0.0, 0.04362194315928634, 0.1625908790482486]",,False
21,"
            ___________/______________
           /                          \
   _______**_                    ______**_
  /          \                  /         \
sin__        cos_           ___-__        sin__
     \           \         /      \            \
      /          cos     sin       +            -
     / \            \       \     / \          / \
    1   1            X       X   X   X        X   1
",((sin((1/1))**cos(cos(X)))/((sin(X)-(X+X))**sin((X-1)))),"[np.float64(1.0), np.float64(0.8812411231290287), np.float64(0.7580028405987108), np.float64(0.6354200808478094), np.float64(0.5173167267562548), np.float64(0.4058778542554354), np.float64(0.3016497323281984), np.float64(0.2034305692122801), np.float64(0.10674095924833389), np.float64(0.0), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(0.865071561236753)]",,False
22,"
cos_
    \
    sin______
             \
            __+__
           /     \
          /       **
         / \     /  \
        1   1   X    1
",cos(sin(((1/1)+(X**1)))),"[1.0, 0.9880356754405047, 0.9525777681096367, 0.8960191429192953, 0.8207526647813791, 0.7313465303458776, 0.6317163367413531, 0.5270828801392211, 0.4222318903632805, 0.32151403088971076, 0.22949749836850128, 0.149445290406787, 0.08462040461170338, 0.03719817272134001, 0.008701326952360243, 0.0, 0.01174679138568623, 0.043289101587992235, 0.09353926473787261, 0.16097454861866425]",,False
23,"
cos_
    \
    cos_______
              \
            ___/__
           /      \
          **       +
         /  \     / \
        1    X   X   1
",cos(cos(((1**X)/(X+1)))),"[None, 0.5427, 0.9993, 0.5406, 0.7516, 0.9482, 0.9999, 0.9776, 0.9309, 0.881, 0.8355, 0.7963, 0.7631, 0.7353, 0.712, 0.6923, 0.6757, 0.6616, 0.6495, 0.639]",,False
24,"
   ___________-__________
  /                      \
cos_               _______*______
    \             /              \
    sin__       cos_           ___/_
         \          \         /     \
          -         sin     cos     cos
         / \           \       \       \
        X   1           X       X       X
",(cos(sin((X-1)))-(cos(sin(X))*(cos(X)/cos(X)))),"[0.4649001109877914, 0.36015538290788013, 0.2622086570477248, 0.17494450610432852, 0.10197003329633741, 0.04675360710321866, 0.01206992230854604, 0.0, 0.011931187569367365, 0.04772475027746946, 0.10640954495005549, 0.18576581576026632, 0.28232519422863483, 0.3913706992230855, 0.507630410654828, 0.6254162042175361, 0.7387624861265261, 0.842258601553829, 0.9306326304106549, 1.0]",,False
25,"
sin_
    \
    sin______
             \
            __+__
           /     \
          +       -
         / \     / \
        1   1   1   X
",sin(sin(((1+1)+(1-X)))),"[0.0, 0.037134919021481305, 0.08070746086602967, 0.13071762553364502, 0.1867588263197127, 0.24822118316731043, 0.31415599376567055, 0.3832757335501796, 0.454225113505455, 0.5253777868130378, 0.5952429355560073, 0.6623297418174426, 0.7252829165819611, 0.783085993088026, 0.835061326827946, 0.8806668021955681, 0.9197668902893542, 0.9524293555600731, 0.9790607847123398, 1.0]",,False
26,"
sin_
    \
    sin_
        \
        sin__
             \
              -
             / \
            1   X
",sin(sin(sin((1-X)))),"[0.9518508583690987, 0.9734442060085836, 0.9881974248927038, 0.996915236051502, 1.0, 0.997719957081545, 0.9899409871244634, 0.9762607296137339, 0.9557403433476395, 0.9274409871244634, 0.8900214592274677, 0.8420064377682404, 0.7820547210300428, 0.7086909871244634, 0.6211105150214592, 0.5191791845493562, 0.4035675965665236, 0.2762875536480686, 0.14042381974248927, 0.0]",,False
27,"
cos________________
                   \
             _______/_
            /         \
        ___**_        cos__
       /      \            \
      **      cos           *
     /  \        \         / \
    X    1        X       1   X
",cos((((X**1)**cos(X))/cos((1*X)))),"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,False
28,"
   ________________+______________
  /                               \
cos_______                   ______/_
          \                 /        \
        ___/__          ___-_        sin_
       /      \        /     \           \
      **       +     cos     sin         sin
     /  \     / \       \       \           \
    1    X   X   X       X       1           X
",(cos(((1**X)/(X+X)))+((cos(X)-sin(1))/sin(sin(X)))),"[0.8812447716245607, 0.8600133846411242, 0.8369248787016897, 0.8102727120629077, 0.7769616864647817, 0.730885059394345, 0.6589091517483687, 0.5320227538899113, 0.34350008365400697, 0.0, 1.0, 0.6556633762757236, 0.6934749874518988, 0.7457252802409235, 0.7676760916847917, 0.7741174502258658, 0.7725782164965702, 0.7664714739836037, 0.757369918019073, 0.7460933578718421]",,False
29,"
             ________________+______________
            /                               \
   ________**______                    ______*______
  /                \                  /             \
cos__             __/__            __+__           __+__
     \           /     \          /     \         /     \
      **        *       **       -       -       /       +
     /  \      / \     /  \     / \     / \     / \     / \
    X    1    X   X   1    X   X   X   X   X   1   1   X   X
",((cos((X**1))**((X*X)/(1**X)))+(((X-X)+(X-X))*((1/1)+(X+X)))),"[np.float64(0.0), np.float64(0.3193386991516207), np.float64(0.5729823798129214), np.float64(0.7552751794648683), np.float64(0.8740482923645857), np.float64(0.9438764411572764), np.float64(0.9795518816619535), np.float64(0.994779203828584), np.float64(0.9993474004785731), np.float64(1.0), np.float64(1.0), np.float64(0.9993474004785731), np.float64(0.994779203828584), np.float64(0.9795518816619535), np.float64(0.9438764411572764), np.float64(0.8740482923645857), np.float64(0.7552751794648683), np.float64(0.5729823798129214), np.float64(0.3193386991516207), np.float64(0.0)]",,False
30,"
sin_
    \
    cos______
             \
            __*_
           /    \
          /     sin
         / \       \
        X   1       1
",sin(cos(((X/1)*sin(1)))),"[0.0, 0.21813285457809684, 0.4057450628366249, 0.5641831238779176, 0.6956912028725315, 0.8011669658886894, 0.8828545780969479, 0.9421005385996408, 0.981149012567325, 1.0, 1.0, 0.981149012567325, 0.9421005385996408, 0.8828545780969479, 0.8011669658886894, 0.6956912028725315, 0.5641831238779176, 0.4057450628366249, 0.21813285457809684, 0.0]",,False
31,"
   ___________**__________
  /                       \
cos_                _______*______
    \              /              \
    sin__        sin__          ___**_
         \            \        /      \
          +            *     sin      cos
         / \          / \       \        \
        1   1        X   X       X        X
",(cos(sin((1+1)))**(sin((X*X))*(sin(X)**cos(X)))),"[None, None, None, None, None, None, None, None, None, None, 0.9999, 0.998, 0.9909, 0.9749, 0.9475, 0.9078, 0.8572, 0.7997, 0.7413, 0.6883]",,False
32,"
cos__________
             \
       _______*_
      /         \
    cos__       cos__
         \           \
          *           +
         / \         / \
        1   X       X   1
",cos((cos((1*X))*cos((X+1)))),"[0.4944976925807597, 0.3347532836350726, 0.19098331558395445, 0.07987220447284334, 0.01348952786652437, 0.0, 0.0404685835995739, 0.1302804401845934, 0.25985090521831716, 0.4135605253816115, 0.5747248846290378, 0.7248846290379836, 0.8494852680156194, 0.9378771742988997, 0.98686545970891, 1.0, 0.9865104721334752, 0.958821441249556, 0.9297124600638976, 0.9105431309904153]",,False
33,"
sin_
    \
    cos______
             \
           ___+_
          /     \
        sin     cos
           \       \
            1       1
",sin(cos((sin(1)+cos(1)))),"[0.1868, 0.1868, 0.1868, 0.1868, 0.1868, 0.1868, 0.1868, 0.1868, 0.1868, 0.1868, 0.1868, 0.1868, 0.1868, 0.1868, 0.1868, 0.1868, 0.1868, 0.1868, 0.1868, 0.1868]",,False
34,"
cos__________
             \
       _______*______
      /              \
    sin__          ___/_
         \        /     \
          /     sin     sin
         / \       \       \
        1   X       1       1
",cos((sin((1/X))*(sin(1)/sin(1)))),"[0.2670930745478606, 0.1698279664755182, 0.07278341420379363, 0.0, 0.011468901632112885, 0.24040582267313626, 0.816056462284958, 0.6027790030877811, 1.0, 0.9781649757388619, 0.9781649757388619, 1.0, 0.6027790030877811, 0.816056462284958, 0.24040582267313626, 0.011468901632112885, 0.0, 0.07278341420379363, 0.1698279664755182, 0.2670930745478606]",,False
35,"
sin_______________
                  \
            _______/_
           /         \
       ___**_        sin__
      /      \            \
    sin      cos           **
       \        \         /  \
        X        1       X    1
",sin(((sin(X)**cos(1))/sin((X**1)))),"[None, None, None, None, None, None, None, None, None, None, -0.6672, 0.718, 0.9593, 0.9996, 0.9907, 0.9686, 0.9441, 0.921, 0.9005, 0.8832]",,False
36,"
                 ______________*_______________
                /                              \
         ______*______                   _______+______
        /             \                 /              \
    ___-_            __+__          ___**_            __**_
   /     \          /     \        /      \          /     \
  **     cos       /       -     cos      cos       *      cos
 /  \       \     / \     / \       \        \     / \        \
X    1       1   1   X   X   X       X        1   X   1        1
",((((X**1)-cos(1))*((1/X)+(X-X)))*((cos(X)**cos(1))+((X*1)**cos(1)))),"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",,False
37,"
            ______________*__________
           /                         \
   _______+______              _______**______
  /              \            /               \
cos_           ___-__       cos__            __-_
    \         /      \           \          /    \
    cos     sin       *           *        /     cos
       \       \     / \         / \      / \       \
        X       X   1   1       X   1    1   X       1
",((cos(cos(X))+(sin(X)-(1*1)))*(cos((X*1))**((1/X)-cos(1)))),"[np.float64(0.0), np.float64(0.1403600313070701), np.float64(0.24572788938168533), np.float64(0.3296699713018523), np.float64(0.39988259848682495), np.float64(0.46093138533785544), np.float64(0.5156209235585703), np.float64(0.5658100704409079), np.float64(0.6126728411166188), np.float64(0.656959300808766), np.float64(0.6991912340203496), np.float64(0.7396621445343073), np.float64(0.7785024784763893), np.float64(0.8158100704409079), np.float64(0.8514870858335507), np.float64(0.8854683015914427), np.float64(0.9175906600573963), np.float64(0.9475606574484737), np.float64(0.9751500130446126), np.float64(1.0)]",,False
38,"
   _______________*_
  /                 \
cos______           cos______
         \                   \
        __*_               ___-__
       /    \             /      \
      *     sin         sin       +
     / \       \           \     / \
    1   X       1           1   X   X
",(cos(((1*X)*sin(1)))*cos((sin(1)-(X+X)))),"[0.0, 0.0, 0.028603902254214816, 0.08606427985098193, 0.17010797499526426, 0.27606238555281937, 0.39742375449895817, 0.526172886278967, 0.6534697228010354, 0.7706004925175223, 0.8694197133295447, 0.9433604849403296, 0.9876239186714655, 1.0, 0.9806150154701015, 0.9322472690534822, 0.8597587927006378, 0.7699690597966786, 0.6707078360800657, 0.5705626065542716]",,False
39,"
cos__________
             \
       _______+______
      /              \
    cos__          ___*_
         \        /     \
          /     cos     sin
         / \       \       \
        X   X       X       X
",cos((cos((X/X))+(cos(X)*sin(X)))),"[0.9941200324412003, 0.9987834549878347, 1.0, 0.9989862124898622, 0.9947283049472831, 0.9833738848337389, 0.959448499594485, 0.9174776966747771, 0.8532035685320356, 0.7652068126520681, 0.6557177615571776, 0.530616382806164, 0.3990267639902676, 0.27169505271695055, 0.15957015409570152, 0.0723844282238442, 0.01763990267639911, 0.0, 0.020681265206812627, 0.07806163828061634]",,False
40,"
cos_
    \
    cos_
        \
        cos_
            \
            cos
               \
                X
",cos(cos(cos(cos(X)))),"[1.0, 0.8436599423631128, 0.683717579250721, 0.5280979827089338, 0.3847262247838616, 0.2593659942363114, 0.15706051873198873, 0.07853025936599436, 0.026657060518732244, 0.0, 0.0, 0.026657060518732244, 0.07853025936599436, 0.15706051873198873, 0.2593659942363114, 0.3847262247838616, 0.5280979827089338, 0.683717579250721, 0.8436599423631128, 1.0]",,False
41,"
cos__________
             \
       _______/_
      /         \
    cos__       cos__
         \           \
          +           /
         / \         / \
        X   X       1   1
",cos((cos((X+X))/cos((1/1)))),"[0.7772425773847126, 0.9373025900189514, 1.0, 0.946067593177511, 0.79216677195199, 0.5822015161086546, 0.3674194567277322, 0.18714466203411245, 0.06246051800379027, 0.0, 0.0, 0.06246051800379027, 0.18714466203411245, 0.3674194567277322, 0.5822015161086546, 0.79216677195199, 0.946067593177511, 1.0, 0.9373025900189514, 0.7772425773847126]",,False
42,"
sin_
    \
    cos_
        \
        cos_
            \
            cos
               \
                1
",sin(cos(cos(cos(1)))),"[0.6086, 0.6086, 0.6086, 0.6086, 0.6086, 0.6086, 0.6086, 0.6086, 0.6086, 0.6086, 0.6086, 0.6086, 0.6086, 0.6086, 0.6086, 0.6086, 0.6086, 0.6086, 0.6086, 0.6086]",,False
43,"
cos__________
             \
       _______**_
      /          \
    cos__        sin__
         \            \
          -            -
         / \          / \
        1   1        X   X
",cos((cos((1-1))**sin((X-X)))),"[0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403]",,False
44,"
sin________________
                   \
            ________-______
           /               \
        __**__            __/__
       /      \          /     \
      /        **       /       **
     / \      /  \     / \     /  \
    X   1    1    X   1   X   X    X
",sin((((X/1)**(1**X))-((1/X)/(X**X)))),"[0.03523738872403561, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.5915642221280204, 0.04329164900381517, 1.0, 0.7288575667655786, 0.21455065705807547, 0.0, 0.02119542178889362, 0.16092623993217464, 0.34039847392963124, 0.5170623145400594]",,False
45,"
sin__________
             \
       _______**______
      /               \
    cos_            ___*_
        \          /     \
        cos      sin     cos
           \        \       \
            X        1       X
",sin((cos(cos(X))**(sin(1)*cos(X)))),"[1.0, 0.9057308970099666, 0.788205980066445, 0.6528239202657807, 0.5074750830564783, 0.3625415282392024, 0.22965116279069772, 0.11960132890365421, 0.04111295681063131, 0.0, 0.0, 0.04111295681063131, 0.11960132890365421, 0.22965116279069772, 0.3625415282392024, 0.5074750830564783, 0.6528239202657807, 0.788205980066445, 0.9057308970099666, 1.0]",,False
46,"
   _______________/_
  /                 \
cos______           cos_
         \              \
        __/__           cos__
       /     \               \
      -       *               *
     / \     / \             / \
    1   1   1   X           X   1
",(cos(((1-1)/(1*X)))/cos(cos((X*1)))),"[0.0, 0.09930953430292361, 0.2144850888790952, 0.3430292346114294, 0.48068165124136936, 0.6206845893932716, 0.7537828705744087, 0.8689584251505804, 0.9544586455119731, 1.0, 1.0, 0.9544586455119731, 0.8689584251505804, 0.7537828705744087, 0.6206845893932716, 0.48068165124136936, 0.3430292346114294, 0.2144850888790952, 0.09930953430292361, 0.0]",,False
47,"
sin_
    \
    sin______
             \
            __*__
           /     \
          /       -
         / \     / \
        1   1   X   X
",sin(sin(((1/1)*(X-X)))),"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,False
48,"
   ________________-______________
  /                               \
sin_______                   ______**_
          \                 /         \
        ___+_            __*__        sin_
       /     \          /     \           \
      **     cos       /       -          sin
     /  \       \     / \     / \            \
    X    1       X   X   1   X   1            X
",(sin(((X**1)+cos(X)))-(((X/1)*(X-1))**sin(sin(X)))),"[np.float64(0.0), np.float64(0.041380662875073554), np.float64(0.07677976073739952), np.float64(0.10350068640909985), np.float64(0.1213473230045107), np.float64(0.13375171602274957), np.float64(0.148117277897627), np.float64(0.17586781721906256), np.float64(0.2319082172975093), np.float64(0.33678172190625616), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(1.0)]",,False
