,tree,expresion,y_predict,mse,isValida
10,"
sin__________
             \
       _______-_
      /         \
    cos_        cos_
        \           \
        sin         sin
           \           \
            X           X
",sin((cos(sin(X))-cos(sin(X)))),"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,False
11,"
cos_
    \
    sin_______
              \
            ___*__
           /      \
          **       /
         /  \     / \
        1    X   X   1
",cos(sin(((1**X)*(X/1)))),"[0.0, 0.1339554485249849, 0.2769416014449126, 0.42263696568332315, 0.5647200481637566, 0.6962673088500904, 0.8109572546658638, 0.9030704394942806, 0.9671884406983744, 1.0, 1.0, 0.9671884406983744, 0.9030704394942806, 0.8109572546658638, 0.6962673088500904, 0.5647200481637566, 0.42263696568332315, 0.2769416014449126, 0.1339554485249849, 0.0]",,False
12,"
            ______________/_
           /                \
   _______-______           cos_
  /              \              \
cos__          ___+_            cos__
     \        /     \                \
      -     sin     cos               /
     / \       \       \             / \
    1   X       X       X           1   X
",((cos((1-X))-(sin(X)+cos(X)))/cos(cos((1/X)))),"[1.0, 0.9373750832778147, 0.8842105263157896, 0.8354430379746834, 0.7766822118587607, 0.6632911392405064, 0.37148567621585615, 0.41572285143237847, 0.12271818787475025, 0.08634243837441716, 0.045836109260493134, 0.0, 0.25942704863424393, 0.12351765489673551, 0.44183877415056627, 0.5427048634243837, 0.5668221185876083, 0.570286475682878, 0.5736175882744837, 0.5854763491005996]",,False
13,"
   ___________**______________
  /                           \
cos_                     ______*______
    \                   /             \
    sin_            ___*__          ___**__
        \          /      \        /       \
        cos      sin       +     sin        -
           \        \     / \       \      / \
            X        X   X   X       1    1   1
",(cos(sin(cos(X)))**((sin(X)*(X+X))*(sin(1)**(1-1)))),"[np.float64(0.0750561797752811), np.float64(0.0), np.float64(0.0035955056179776306), np.float64(0.0804494382022473), np.float64(0.21887640449438184), np.float64(0.3986516853932584), np.float64(0.5950561797752807), np.float64(0.7793258426966291), np.float64(0.9217977528089889), np.float64(1.0), np.float64(1.0), np.float64(0.9217977528089889), np.float64(0.7793258426966291), np.float64(0.5950561797752807), np.float64(0.3986516853932584), np.float64(0.21887640449438184), np.float64(0.0804494382022473), np.float64(0.0035955056179776306), np.float64(0.0), np.float64(0.0750561797752811)]",,False
14,"
   ___________/__________
  /                      \
sin_               _______+_
    \             /         \
    cos__       sin_        sin__
         \          \            \
          *         cos           +
         / \           \         / \
        X   X           1       1   X
",(sin(cos((X*X)))/(sin(cos(1))+sin((1+X)))),"[0.9474855362705829, 1.0, 0.9520842604954755, 0.8641151164515649, 0.7659101023587003, 0.6715620827770358, 0.5871532413588487, 0.5146120753597389, 0.4542352766651831, 0.4052811155614892, 0.3665628245067497, 0.33659694407357943, 0.3133066310636403, 0.29461504227859353, 0.2772585669781931, 0.2576769025367156, 0.22993621124462238, 0.18617415813677493, 0.11467141373683425, 0.0]",,False
15,"
cos_
    \
    cos______
             \
            __**_
           /     \
          +      sin
         / \        \
        X   X        X
",cos(cos(((X+X)**sin(X)))),"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,False
16,"
            _______________**_
           /                  \
   _______*______             sin______
  /              \                     \
cos_           ___**_                 __/_
    \         /      \               /    \
    sin     cos      sin            *     sin
       \       \        \          / \       \
        1       X        X        1   X       X
",((cos(sin(1))*(cos(X)**sin(X)))**sin(((1*X)/sin(X)))),"[1.0, 0.787538304392237, 0.6484751203852328, 0.556398657522253, 0.49598715890850725, 0.4576098059244127, 0.4349919743178171, 0.42331825477892904, 0.41864876696337383, 0.4177732379979571, 0.4176273165037211, 0.4151466511017073, 0.4072668904129579, 0.3909236830585146, 0.36334452064789147, 0.3220487377790749, 0.2651393550269955, 0.19203268641470883, 0.1030205749306873, 0.0]",,False
17,"
cos_
    \
    cos_
        \
        cos_
            \
            sin
               \
                X
",cos(cos(cos(sin(X)))),"[0.0, 0.13164893617021306, 0.2746010638297873, 0.4222074468085107, 0.5671542553191493, 0.700132978723404, 0.8151595744680855, 0.9055851063829787, 0.9680851063829785, 1.0, 1.0, 0.9680851063829785, 0.9055851063829787, 0.8151595744680855, 0.700132978723404, 0.5671542553191493, 0.4222074468085107, 0.2746010638297873, 0.13164893617021306, 0.0]",,False
18,"
sin_
    \
    cos_
        \
        cos__
             \
              *
             / \
            1   X
",sin(cos(cos((1*X)))),"[1.0, 0.869186046511628, 0.7271594684385383, 0.5805647840531563, 0.4372923588039869, 0.30440199335548185, 0.18895348837209294, 0.09676079734219263, 0.032807308970099744, 0.0, 0.0, 0.032807308970099744, 0.09676079734219263, 0.18895348837209294, 0.30440199335548185, 0.4372923588039869, 0.5805647840531563, 0.7271594684385383, 0.869186046511628, 1.0]",,False
19,"
   ___________**_
  /              \
cos_             cos______
    \                     \
    cos_                ___**__
        \              /       \
        sin          cos        -
           \            \      / \
            X            X    1   X
",(cos(cos(sin(X)))**cos((cos(X)**(1-X)))),"[0.477909147479776, 0.36216552582451733, 0.2594897324206594, 0.17797137523335388, 0.11885500933416311, 0.07902924704418131, 0.051026757934038505, 0.02986932171748548, 0.0118232731798376, 0.0, 0.00062227753578089, 0.02053515868077144, 0.06720597386434303, 0.142501555693839, 0.24642190416925935, 0.37336652146857474, 0.5183571873055379, 0.6733042937149969, 0.8344741754822653, 1.0]",,False
20,"
cos______________
                 \
            ______-______
           /             \
        __-_            __/__
       /    \          /     \
      /     cos       *       -
     / \       \     / \     / \
    1   X       X   1   X   1   1
",cos((((1/X)-cos(X))-((1*X)/(1-1)))),"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,False
21,"
sin_
    \
    sin_
        \
        cos_
            \
            sin
               \
                X
",sin(sin(cos(sin(X)))),"[0.0, 0.1672705314009659, 0.333937198067633, 0.49214975845410647, 0.6340579710144928, 0.7554347826086957, 0.8538647342995169, 0.9275362318840579, 0.9758454106280193, 1.0, 1.0, 0.9758454106280193, 0.9275362318840579, 0.8538647342995169, 0.7554347826086957, 0.6340579710144928, 0.49214975845410647, 0.333937198067633, 0.1672705314009659, 0.0]",,False
22,"
sin_
    \
    sin_
        \
        sin_
            \
            cos
               \
                1
",sin(sin(sin(cos(1)))),"[0.4724, 0.4724, 0.4724, 0.4724, 0.4724, 0.4724, 0.4724, 0.4724, 0.4724, 0.4724, 0.4724, 0.4724, 0.4724, 0.4724, 0.4724, 0.4724, 0.4724, 0.4724, 0.4724, 0.4724]",,False
23,"
   _______________**_
  /                  \
cos______            sin______
         \                    \
       ___+_                 __**__
      /     \               /      \
    cos     cos            +        /
       \       \          / \      / \
        X       1        1   X    X   1
",(cos((cos(X)+cos(1)))**sin(((1+X)**(X/1)))),"[None, 0.4178, 1.3695, 0.3291, 0.1932, 0.1467, 0.1157, 0.0892, 0.0675, 0.0547, 0.0548, 0.068, 0.0916, 0.1227, 0.16, 0.2039, 0.2563, 0.3205, 0.4012, 0.5041]",,False
24,"
                _______________**__________
               /                           \
        ______/______                _______+_
       /             \              /         \
    __*__           __**_         sin_        cos_
   /     \         /     \            \           \
  -       +       /      sin          sin         sin
 / \     / \     / \        \            \           \
1   1   X   X   X   X        1            X           1
",((((1-1)*(X+X))/((X/X)**sin(1)))**(sin(sin(X))+cos(sin(1)))),"[np.float64(nan), np.float64(nan), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",,False
25,"
   ___________**_
  /              \
sin_             cos_
    \                \
    sin_             sin_
        \                \
        sin              cos
           \                \
            1                X
",(sin(sin(sin(1)))**cos(sin(cos(X)))),"[0.0, 0.17576791808873685, 0.3481228668941976, 0.5085324232081901, 0.6484641638225245, 0.7662116040955623, 0.8617747440273038, 0.9317406143344709, 0.9778156996587036, 1.0, 1.0, 0.9778156996587036, 0.9317406143344709, 0.8617747440273038, 0.7662116040955623, 0.6484641638225245, 0.5085324232081901, 0.3481228668941976, 0.17576791808873685, 0.0]",,False
26,"
sin__________
             \
       _______**______
      /               \
    cos__           ___+_
         \         /     \
          +      cos     sin
         / \        \       \
        1   1        1       1
",sin((cos((1+1))**(cos(1)+sin(1)))),"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,False
27,"
                ____________+__________
               /                       \
        ______**_                _______-_
       /         \              /         \
   ___*_         sin__        cos__       cos_
  /     \             \            \          \
sin     cos            **           +         sin
   \       \          /  \         / \           \
    1       1        1    X       X   1           X
",(((sin(1)*cos(1))**sin((1**X)))+(cos((X+1))-cos(sin(X)))),"[1.0, 0.9646236407287107, 0.9194322835757662, 0.8659087699477477, 0.8058183872334417, 0.7410676458127384, 0.673492444569976, 0.6049992938850445, 0.5372122581556278, 0.4715435672927553, 0.4089817822341478, 0.3503742409264229, 0.2958621663606836, 0.2455161700324813, 0.19898319446405877, 0.15562773619545267, 0.11481429176669965, 0.07576613472673352, 0.03770653862448807, 0.0]",,False
28,"
   _______________+______________
  /                              \
cos______                   ______+______
         \                 /             \
        __/_           ___+_           ___/__
       /    \         /     \         /      \
      -     cos     cos     cos     sin       -
     / \       \       \       \       \     / \
    1   X       1       1       X       1   1   X
",(cos(((1-X)/cos(1)))+((cos(1)+cos(X))+(sin(1)/(1-X)))),"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",,False
29,"
cos______________
                 \
            ______/_
           /        \
        __-_        cos_
       /    \           \
      -     cos         sin
     / \       \           \
    X   1       X           X
",cos((((X-1)-cos(X))/cos(sin(X)))),"[0.12591273374888695, 0.045176610270109864, 0.003739982190561047, 0.0, 0.026179875333927, 0.07260314633422385, 0.13036509349955477, 0.19269813000890473, 0.2551498961116059, 0.3151677055506085, 0.3719798159691304, 0.4260017809439003, 0.4784208964084299, 0.5311962006530129, 0.5870584743247255, 0.6489165924606708, 0.7199762540813299, 0.8027307806470764, 0.8975363609379639, 1.0]",,False
30,"
   ___________-______________
  /                          \
cos_                    ______**______
    \                  /              \
    sin__           __-_             __+_
         \         /    \           /    \
          *       -     sin        /     sin
         / \     / \       \      / \       \
        1   X   1   X       1    1   1       X
",(cos(sin((1*X)))-(((1-X)-sin(1))**((1/1)+sin(X)))),"[np.float64(0.0), np.float64(0.042091172752286785), np.float64(0.09734513274336284), np.float64(0.1673235665947795), np.float64(0.2528445006321113), np.float64(0.35368483676656504), np.float64(0.46798542425819883), np.float64(0.5917304975087381), np.float64(0.7181527478247937), np.float64(0.8378820554770581), np.float64(0.9382761954339258), np.float64(1.0), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",,False
31,"
sin______________
                 \
            ______**______
           /              \
        __-__           ___**_
       /     \         /      \
      +       /      sin      sin
     / \     / \        \        \
    X   1   1   X        X        1
",sin((((X+1)-(1/X))**(sin(X)**sin(1)))),"[1.0, 0.8339468302658486, 0.6967280163599182, 0.5918200408997956, 0.5188139059304703, 0.4766871165644172, 0.46584867075664627, 0.49120654396728014, 0.5658486707566461, 0.7406952965235174, nan, nan, nan, nan, nan, nan, 0.0, 0.4591002044989774, 0.767280163599182, 1.0]",,False
32,"
   ___________**__________
  /                       \
sin_                _______*______
    \              /              \
    sin_         cos__          ___+_
        \             \        /     \
        sin            /     sin     sin
           \          / \       \       \
            1        1   X       1       X
",(sin(sin(sin(1)))**(cos((1/X))*(sin(1)+sin(X)))),"[0.37779609135860603, 0.3655521544619732, 0.3599011066635272, 0.3674358370614551, 0.3989875206027784, 0.47186249117023793, 0.5958323522486462, 0.6077230986578762, 0.10360254297150927, 0.07040263715563924, 0.03602542971509296, 0.0, 0.8513068048033905, 1.0, 0.7258064516129034, 0.48092771368024473, 0.306687073228161, 0.18365905344949368, 0.09441959029903454, 0.02778431834235926]",,False
33,"
sin______________
                 \
            ______/______
           /             \
        __+_           ___/__
       /    \         /      \
      -     cos     cos       **
     / \       \       \     /  \
    X   X       1       X   1    X
",sin((((X-X)+cos(1))/(cos(X)/(1**X)))),"[1.0, 0.750689127105666, 0.5485451761102604, 0.38928024502297087, 0.2652373660030628, 0.1699846860643185, 0.09892802450229707, 0.04839203675344574, 0.01592649310872889, 0.0, 0.0, 0.01592649310872889, 0.04839203675344574, 0.09892802450229707, 0.1699846860643185, 0.2652373660030628, 0.38928024502297087, 0.5485451761102604, 0.750689127105666, 1.0]",,False
34,"
sin_
    \
    sin_
        \
        cos_
            \
            sin
               \
                X
",sin(sin(cos(sin(X)))),"[0.0, 0.1672705314009659, 0.333937198067633, 0.49214975845410647, 0.6340579710144928, 0.7554347826086957, 0.8538647342995169, 0.9275362318840579, 0.9758454106280193, 1.0, 1.0, 0.9758454106280193, 0.9275362318840579, 0.8538647342995169, 0.7554347826086957, 0.6340579710144928, 0.49214975845410647, 0.333937198067633, 0.1672705314009659, 0.0]",,False
35,"
                 ___________+_
                /             \
        _______**_            sin_
       /          \               \
    __*__         sin_            sin_
   /     \            \               \
  -       **          cos             cos
 / \     /  \            \               \
X   X   1    X            1               1
",((((X-X)*(1**X))**sin(cos(1)))+sin(sin(cos(1)))),"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",,False
36,"
cos_
    \
    cos_
        \
        cos_
            \
            sin
               \
                1
",cos(cos(cos(sin(1)))),"[0.7066, 0.7066, 0.7066, 0.7066, 0.7066, 0.7066, 0.7066, 0.7066, 0.7066, 0.7066, 0.7066, 0.7066, 0.7066, 0.7066, 0.7066, 0.7066, 0.7066, 0.7066, 0.7066, 0.7066]",,False
37,"
cos_
    \
    cos______
             \
           ___/_
          /     \
        sin     cos
           \       \
            X       1
",cos(cos((sin(X)/cos(1)))),"[1.0, 0.9826602282704126, 0.9297629499561018, 0.8351624231782264, 0.6995171202809481, 0.5335820895522387, 0.35645302897278314, 0.19315188762071986, 0.06782265144863923, 0.0, 0.0, 0.06782265144863923, 0.19315188762071986, 0.35645302897278314, 0.5335820895522387, 0.6995171202809481, 0.8351624231782264, 0.9297629499561018, 0.9826602282704126, 1.0]",,False
38,"
   _______________/_
  /                 \
sin______           sin_
         \              \
       ___+_            cos__
      /     \                \
    sin     cos               /
       \       \             / \
        1       X           1   1
",(sin((sin(1)+cos(X)))/sin(cos((1/1)))),"[0.5100864553314111, 0.85878962536023, 1.0, 0.9798270893371748, 0.8472622478386174, 0.6484149855907779, 0.4308357348703149, 0.23054755043227398, 0.08069164265129446, 0.0, 0.0, 0.08069164265129446, 0.23054755043227398, 0.4308357348703149, 0.6484149855907779, 0.8472622478386174, 0.9798270893371748, 1.0, 0.85878962536023, 0.5100864553314111]",,False
39,"
                ______________**_
               /                 \
        ______*______            sin______
       /             \                    \
   ___+_            __-__                __**_
  /     \          /     \              /     \
cos     cos       /       *            *      cos
   \       \     / \     / \          / \        \
    1       X   X   1   1   1        X   1        X
",(((cos(1)+cos(X))*((X/1)-(1*1)))**sin(((X*1)**cos(X)))),"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",,False
40,"
cos_
    \
    sin______
             \
           ___**__
          /       \
        sin        +
           \      / \
            X    X   1
",cos(sin((sin(X)**(X+1)))),"[0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 0.9822609741431148, 0.9536981358989779, 0.9134095009019843, 0.860192423331329, 0.7925435959110043, 0.7095610342754058, 0.6121467227901383, 0.5033072760072158, 0.3893565844858691]",,False
41,"
sin______________
                 \
            ______**______
           /              \
        __+__           ___*_
       /     \         /     \
      +       *      cos     sin
     / \     / \        \       \
    1   1   X   X        1       X
",sin((((1+1)+(X*X))**(cos(1)*sin(X)))),"[0.0, 0.07733519683205219, 0.1556021430235266, 0.23270440251572325, 0.3067784765897972, 0.37642674120661535, 0.4409503843466108, 0.5003494060097833, 0.5550896808758443, 0.6065688329839273, 0.656417423713021, 0.7055672024225482, 0.755415793151642, 0.8061961332401583, 0.8572094106685301, 0.9063591893780573, 0.9501514092709059, 0.9832285115303981, 1.0, 0.9939436291637549]",,False
42,"
cos_
    \
    cos______
             \
            __/__
           /     \
          /       -
         / \     / \
        X   X   X   1
",cos(cos(((X/X)/(X-1)))),"[0.639, 0.6495, 0.6616, 0.6757, 0.6923, 0.712, 0.7353, 0.7631, 0.7963, 0.8355, 0.881, 0.9309, 0.9776, 0.9999, 0.9482, 0.7516, 0.5406, 0.9993, 0.5427, None]",,False
43,"
cos__________
             \
       _______-_
      /         \
    cos_        sin_
        \           \
        sin         sin
           \           \
            X           X
",cos((cos(sin(X))-sin(sin(X)))),"[0.0024881516587677618, 0.0, 0.004620853080568705, 0.019312796208530818, 0.04656398104265403, 0.0881516587677725, 0.14549763033175356, 0.2183649289099526, 0.3053317535545024, 0.403436018957346, 0.508175355450237, 0.6138625592417062, 0.7143364928909953, 0.8040284360189573, 0.8783175355450237, 0.9345971563981043, 0.9725118483412323, 0.9932464454976303, 1.0, 0.9963270142180095]",,False
44,"
cos_
    \
    cos______
             \
            __*_
           /    \
          /     sin
         / \       \
        1   1       1
",cos(cos(((1/1)*sin(1)))),"[0.7861, 0.7861, 0.7861, 0.7861, 0.7861, 0.7861, 0.7861, 0.7861, 0.7861, 0.7861, 0.7861, 0.7861, 0.7861, 0.7861, 0.7861, 0.7861, 0.7861, 0.7861, 0.7861, 0.7861]",,False
45,"
   ___________+_
  /             \
cos_            cos______
    \                    \
    sin_               ___**__
        \             /       \
        cos         sin        +
           \           \      / \
            1           1    1   X
",(cos(sin(cos(1)))+cos((sin(1)**(1+X)))),"[0.0, 0.06885544915640623, 0.1354309165526678, 0.1997264021887827, 0.26265389876880924, 0.323301413588691, 0.3825809393524845, 0.43958048335613326, 0.49475604195166445, 0.5485636114911072, 0.6005471956224345, 0.6511627906976745, 0.6994984040127676, 0.7469220246238026, 0.792521659826721, 0.836753305973552, 0.8796169630642946, 0.9211126310989508, 0.9612403100775186, 1.0]",,False
46,"
             ______________**_
            /                 \
   ________*______            cos______
  /               \                    \
cos__            __+_                 __+_
     \          /    \               /    \
      **       +     sin            -     sin
     /  \     / \       \          / \       \
    1    1   X   1       X        X   X       X
",((cos((1**1))*((X+1)+sin(X)))**cos(((X-X)+sin(X)))),"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",,False
47,"
cos_
    \
    cos______
             \
            __-__
           /     \
          +       +
         / \     / \
        1   X   X   X
",cos(cos(((1+X)-(X+X)))),"[0.8144442027409179, 0.890798346747879, 0.9490972373286927, 0.9860778768762237, 1.0, 0.9897759408309766, 0.9562758320643898, 0.9010224059169024, 0.8272786599956493, 0.738525125081575, 0.6397650641722863, 0.5353491407439634, 0.43028061779421356, 0.3291276919730259, 0.23624102675658046, 0.15510115292582125, 0.0889710680878835, 0.04002610398085702, 0.010224059169023358, 0.0]",,False
48,"
   ___________*_
  /             \
cos_            cos_
    \               \
    cos__           cos__
         \               \
          +               +
         / \             / \
        1   X           X   X
",(cos(cos((1+X)))*cos(cos((X+X)))),"[0.07569950172479872, 0.14852433882713684, 0.1993100804906094, 0.22000766577232658, 0.2077424300498276, 0.1661556151782292, 0.1067458796473744, 0.0463779225756995, 0.004599463395937166, 0.0, 0.04752778842468376, 0.15408202376389424, 0.3156381755461862, 0.5145649674204675, 0.7200076657723266, 0.8926791874281333, 0.9944423150632425, 1.0, 0.9060942889996166, 0.7318896128784975]",,False
49,"
            __________/_
           /            \
   _______-_            cos_
  /         \               \
sin_        cos__           cos_
    \            \              \
    cos           *             sin
       \         / \               \
        1       1   1               X
",((sin(cos(1))-cos((1*1)))/cos(cos(sin(X)))),"[1.0, 0.918918918918919, 0.8175675675675675, 0.7027027027027026, 0.5675675675675679, 0.4189189189189192, 0.277027027027027, 0.14864864864864868, 0.054054054054054196, 0.0, 0.0, 0.054054054054054196, 0.14864864864864868, 0.277027027027027, 0.4189189189189192, 0.5675675675675679, 0.7027027027027026, 0.8175675675675675, 0.918918918918919, 1.0]",,False
