,tree,expresion,y_predict,mse,isValida
86,"
   ___________*_
  /             \
cos_            cos_
    \               \
    sin__           sin__
         \               \
          +               /
         / \             / \
        X   X           1   1
",(cos(sin((X+X)))*cos(sin((1/1)))),"[0.1625908790482486, 0.04362194315928634, 0.0, 0.03734302709847995, 0.15102445472571058, 0.3251817580964972, 0.5333773959021811, 0.7399206873760741, 0.9068076668869794, 1.0, 1.0, 0.9068076668869794, 0.7399206873760741, 0.5333773959021811, 0.3251817580964972, 0.15102445472571058, 0.03734302709847995, 0.0, 0.04362194315928634, 0.1625908790482486]",,False
87,"
   ___________*_
  /             \
cos_            cos_
    \               \
    sin__           sin__
         \               \
          +               /
         / \             / \
        X   X           1   1
",(cos(sin((X+X)))*cos(sin((1/1)))),"[0.1625908790482486, 0.04362194315928634, 0.0, 0.03734302709847995, 0.15102445472571058, 0.3251817580964972, 0.5333773959021811, 0.7399206873760741, 0.9068076668869794, 1.0, 1.0, 0.9068076668869794, 0.7399206873760741, 0.5333773959021811, 0.3251817580964972, 0.15102445472571058, 0.03734302709847995, 0.0, 0.04362194315928634, 0.1625908790482486]",,False
88,"
   ___________*___________
  /                       \
sin_               ________*_
    \             /          \
    cos__       sin__        sin__
         \           \            \
          *           **           /
         / \         /  \         / \
        1   X       1    1       1   1
",(sin(cos((1*X)))*(sin((1**1))*sin((1/1)))),"[0.0, 0.21852012115967107, 0.4076157507572477, 0.5677196019039376, 0.6996971008221549, 0.8048463868455213, 0.8853310255300733, 0.9437472955430549, 0.9813933362180871, 1.0, 1.0, 0.9813933362180871, 0.9437472955430549, 0.8853310255300733, 0.8048463868455213, 0.6996971008221549, 0.5677196019039376, 0.4076157507572477, 0.21852012115967107, 0.0]",,False
89,"
cos_
    \
    cos______
             \
            __+_
           /    \
          +     cos
         / \       \
        1   X       1
",cos(cos(((1+X)+cos(1)))),"[0.0, 0.12532561505065123, 0.2607814761215628, 0.40086830680173646, 0.539218523878437, 0.6694645441389292, 0.7849493487698986, 0.8801736613603474, 0.9499276410998554, 0.9907380607814762, 1.0, 0.9771345875542691, 0.923878437047757, 0.8428364688856729, 0.7386396526772792, 0.6159189580318378, 0.4816208393632416, 0.3418234442836468, 0.20289435600578884, 0.07091172214182334]",,False
90,"
            ________________/_
           /                  \
   _______*_______            sin______
  /               \                    \
sin_            ___+__                __*_
    \          /      \              /    \
    sin       **       **           *     cos
       \     /  \     /  \         / \       \
        X   1    1   1    X       X   1       X
",((sin(sin(X))*((1**1)+(1**X)))/sin(((X*1)*cos(X)))),"[np.float64(1.0), np.float64(0.7210209540793578), np.float64(0.5219572001783327), np.float64(0.3730494872938031), np.float64(0.2582478823004904), np.float64(0.16885867142220282), np.float64(0.10008916629514078), np.float64(0.04971020954079403), np.float64(0.016495764600980987), np.float64(0.0), np.float64(0.0), np.float64(0.016495764600980987), np.float64(0.04971020954079403), np.float64(0.10008916629514078), np.float64(0.16885867142220282), np.float64(0.2582478823004904), np.float64(0.3730494872938031), np.float64(0.5219572001783327), np.float64(0.7210209540793578), np.float64(1.0)]",,False
91,"
sin_
    \
    cos_
        \
        sin__
             \
              **
             /  \
            1    1
",sin(cos(sin((1**1)))),"[0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181]",,False
92,"
sin_
    \
    sin_______
              \
            ___/__
           /      \
          **       /
         /  \     / \
        1    X   1   X
",sin(sin(((1**X)/(1/X)))),"[0.0, 0.028366416309012876, 0.06290236051502145, 0.10380901287553651, 0.15115343347639487, 0.20460032188841204, 0.26368025751072965, 0.32752145922746784, 0.39498390557939916, 0.4647263948497854, 0.5352736051502146, 0.6050160944206008, 0.6724785407725322, 0.7363197424892705, 0.7953996781115881, 0.8488465665236051, 0.8961909871244635, 0.9370976394849786, 0.9716335836909871, 1.0]",,False
93,"
   _______________+_
  /                 \
sin______           cos______
         \                   \
        __/_                __+_
       /    \              /    \
      +     cos           +     cos
     / \       \         / \       \
    X   X       X       X   1       1
",(sin(((X+X)/cos(X)))+cos(((X+1)+cos(1)))),"[1.0, 0.6837061866938716, 0.47507833564089474, 0.3753552430226626, 0.34456751439189676, 0.3513444582088464, 0.37673977993150176, 0.4105516286526269, 0.44767907891860376, 0.4858995846389273, 0.524265831086497, 0.5622312905341397, 0.5988850834365663, 0.6319682285214603, 0.6564162355170151, 0.6619908183341834, 0.62985498797639, 0.5285287473584492, 0.3181520075785178, 0.0]",,False
94,"
sin_
    \
    cos_
        \
        sin__
             \
              **
             /  \
            1    1
",sin(cos(sin((1**1)))),"[0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181, 0.6181]",,False
95,"
cos_
    \
    sin______
             \
            __+__
           /     \
          /       **
         / \     /  \
        1   1   X    1
",cos(sin(((1/1)+(X**1)))),"[1.0, 0.9880356754405047, 0.9525777681096367, 0.8960191429192953, 0.8207526647813791, 0.7313465303458776, 0.6317163367413531, 0.5270828801392211, 0.4222318903632805, 0.32151403088971076, 0.22949749836850128, 0.149445290406787, 0.08462040461170338, 0.03719817272134001, 0.008701326952360243, 0.0, 0.01174679138568623, 0.043289101587992235, 0.09353926473787261, 0.16097454861866425]",,False
96,"
            ________________/_
           /                  \
   _______*_______            sin______
  /               \                    \
sin_            ___+__                __*_
    \          /      \              /    \
    sin       **       **           *     cos
       \     /  \     /  \         / \       \
        X   1    1   1    X       X   1       X
",((sin(sin(X))*((1**1)+(1**X)))/sin(((X*1)*cos(X)))),"[np.float64(1.0), np.float64(0.7210209540793578), np.float64(0.5219572001783327), np.float64(0.3730494872938031), np.float64(0.2582478823004904), np.float64(0.16885867142220282), np.float64(0.10008916629514078), np.float64(0.04971020954079403), np.float64(0.016495764600980987), np.float64(0.0), np.float64(0.0), np.float64(0.016495764600980987), np.float64(0.04971020954079403), np.float64(0.10008916629514078), np.float64(0.16885867142220282), np.float64(0.2582478823004904), np.float64(0.3730494872938031), np.float64(0.5219572001783327), np.float64(0.7210209540793578), np.float64(1.0)]",,False
97,"
cos_
    \
    cos______
             \
            __+_
           /    \
          +     cos
         / \       \
        1   X       1
",cos(cos(((1+X)+cos(1)))),"[0.0, 0.12532561505065123, 0.2607814761215628, 0.40086830680173646, 0.539218523878437, 0.6694645441389292, 0.7849493487698986, 0.8801736613603474, 0.9499276410998554, 0.9907380607814762, 1.0, 0.9771345875542691, 0.923878437047757, 0.8428364688856729, 0.7386396526772792, 0.6159189580318378, 0.4816208393632416, 0.3418234442836468, 0.20289435600578884, 0.07091172214182334]",,False
98,"
sin_
    \
    sin_______
              \
            ___/__
           /      \
          **       /
         /  \     / \
        1    X   1   X
",sin(sin(((1**X)/(1/X)))),"[0.0, 0.028366416309012876, 0.06290236051502145, 0.10380901287553651, 0.15115343347639487, 0.20460032188841204, 0.26368025751072965, 0.32752145922746784, 0.39498390557939916, 0.4647263948497854, 0.5352736051502146, 0.6050160944206008, 0.6724785407725322, 0.7363197424892705, 0.7953996781115881, 0.8488465665236051, 0.8961909871244635, 0.9370976394849786, 0.9716335836909871, 1.0]",,False
99,"
   ___________*___________
  /                       \
sin_               ________*_
    \             /          \
    cos__       sin__        sin__
         \           \            \
          *           **           /
         / \         /  \         / \
        1   X       1    1       1   1
",(sin(cos((1*X)))*(sin((1**1))*sin((1/1)))),"[0.0, 0.21852012115967107, 0.4076157507572477, 0.5677196019039376, 0.6996971008221549, 0.8048463868455213, 0.8853310255300733, 0.9437472955430549, 0.9813933362180871, 1.0, 1.0, 0.9813933362180871, 0.9437472955430549, 0.8853310255300733, 0.8048463868455213, 0.6996971008221549, 0.5677196019039376, 0.4076157507572477, 0.21852012115967107, 0.0]",,False
